,PUMA_GEOID,PUMA_NAME,CBSA_GEOID,CBSA_NAME,CBSA_POP
2435,3402101,Camden County (North)--Camden & Gloucester Cities PUMA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6069875
2421,1000102,New Castle County (North)--Hockessin PUMA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6069875
2433,3402202,Gloucester County (South & West)--Glassboro Borough PUMA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6069875
2432,3402500,Salem & Cumberland (North) Counties--Bridgeton City PUMA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6069875
2431,3402001,Burlington County (North)--Burlington City PUMA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6069875
2434,3402201,Gloucester County (Northeast)--Woodbury City PUMA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6069875
2428,3402400,Cumberland County (South)--Vineland & Millville Cities PUMA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6069875
2427,3402002,Burlington County (West Central) PUMA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6069875
2426,3402104,Camden County (East Central)--Haddonfield Borough PUMA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6069875
2425,3402102,Camden County (Central)--Lindenwold & Collingswood Boroughs PUMA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6069875
2424,2400700,Cecil County PUMA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6069875
2423,1000101,New Castle County (East Central)--Wilmington City PUMA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6069875
2422,1000104,"New Castle County (South)--Middletown Town, Bear & Glasgow PUMA",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6069875
2429,3402103,Camden County (South & West)--Bellmawr & Pine Hill Boroughs PUMA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6069875
1686,1208602,Miami-Dade County (North Central)--Miami Gardens City (North & West) PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",6012331
1692,1208618,Miami-Dade County (North Central)--Tamiami Trail Region (South)--Tamiami PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",6012331
1697,1208624,Miami-Dade County (South)--Homestead City (North) & Florida City (North) PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",6012331
1696,1208613,Miami-Dade County (Northeast Central)--Miami City (Downtown) PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",6012331
1695,1208611,Miami-Dade County (Northeast Central)--Miami City (North) PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",6012331
1693,1208608,"Miami-Dade County (North Central)--Doral, Sweetwater Cities & Fontainebleau PUMA",33100,"Miami-Fort Lauderdale-West Palm Beach, FL",6012331
1687,1209904,Palm Beach County (East)--Greenacres City (North) & Palm Springs Village (North) PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",6012331
1691,1201110,Broward County (Central)--Davie Town & Cooper City PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",6012331
1690,1208620,"Miami-Dade County (East Central)--Kendall (North), Sunset & Westwood Lakes PUMA",33100,"Miami-Fort Lauderdale-West Palm Beach, FL",6012331
1689,1208615,Miami-Dade County (East Central)--Miami City (West) PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",6012331
1699,1208601,Miami-Dade County (North Central)--Greater Miami Lakes Town PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",6012331
1698,1201101,Broward County (West)--Coral Springs & Parkland Cities PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",6012331
1694,1208603,Miami-Dade County (Northeast)--Greater North Miami Beach City (West) PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",6012331
1700,1201112,Broward County (South Central)--Miramar (West) & Pembroke Pines (Southwest) Cities PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",6012331
1701,1201111,"Broward County--Weston, Pembroke Pines (Northwest) Cities & Southwest Ranches Town PUMA",33100,"Miami-Fort Lauderdale-West Palm Beach, FL",6012331
1702,1201106,Broward County (Central)--Plantation & Sunrise Cities PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",6012331
1703,1201105,"Broward County (Central)--Tamarac, Oakland Park & North Lauderdale Cities PUMA",33100,"Miami-Fort Lauderdale-West Palm Beach, FL",6012331
1704,1209911,Palm Beach County (West)--Glades & Western Communities PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",6012331
1705,1208605,Miami-Dade County--North Miami City (Southwest) & Golden Glades (West) PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",6012331
1706,1208617,"Miami-Dade County (East Central)--South Miami City, Westchester & Coral Terrace PUMA",33100,"Miami-Fort Lauderdale-West Palm Beach, FL",6012331
1707,1208622,Miami-Dade County (Southwest)--South Miami Heights PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",6012331
1708,1208621,"Miami-Dade County (Central)--The Hammocks (West), Richmond West (West) & Country Walk PUMA",33100,"Miami-Fort Lauderdale-West Palm Beach, FL",6012331
1709,1208619,Miami-Dade County (Central)--Kendale Lakes (Southwest) & Kendall West (South) PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",6012331
1684,1208609,Miami-Dade County (Northeast)--Hialeah City (South Central) PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",6012331
1685,1208607,Miami-Dade County (Northeast)--Hialeah City (North Central) PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",6012331
1688,1209909,Palm Beach County (West of Boca Raton City) PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",6012331
1683,1208610,Miami-Dade County (Central)--Miami Springs City & Miami International Airport PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",6012331
1671,1208604,Miami-Dade County (Northeast)--Aventura City & Surfside Town PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",6012331
1682,1208606,"Miami-Dade County (Northeast)--Opa-Locka City, West Little River & Westview PUMA",33100,"Miami-Fort Lauderdale-West Palm Beach, FL",6012331
1660,1209902,Palm Beach County (Northeast)--Palm Beach Gardens & Riviera Beach Cities PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",6012331
1661,1201109,Broward County (Southeast)--Hollywood (North) & Dania Beach (South) Cities PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",6012331
1663,1209906,Palm Beach County (East Central)--Greater Boynton Beach City (North) PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",6012331
1664,1209907,Palm Beach County (Southeast)--Greater Delray Beach City PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",6012331
1665,1209908,Palm Beach County (Southeast)--Boca Raton City & Highland Beach Town PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",6012331
1666,1201103,"Broward County--Deerfield, Pompano Beach (North) & Lighthouse Point Cities PUMA",33100,"Miami-Fort Lauderdale-West Palm Beach, FL",6012331
1667,1201104,Broward County--Pompano Beach (South) & Fort Lauderdale (Northeast) Cities PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",6012331
1668,1201108,Broward County (East Central)--Fort Lauderdale City (Central) PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",6012331
1669,1201113,Broward County (Southeast)--Hollywood (South) & Pembroke Pines (East) Cities PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",6012331
1670,1201114,"Broward County (Southeast)--Miramar (East), Hallandale Beach & West Park Cities PUMA",33100,"Miami-Fort Lauderdale-West Palm Beach, FL",6012331
1662,1208700,Miami-Dade (South/Outside Urban Development Boundary) & Monroe Counties PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",6012331
1672,1208612,Miami-Dade County (Northeast)--Miami Beach City & Miami Shores Village PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",6012331
1674,1209903,Palm Beach County (East)--West Palm Beach City (Southeast) & Palm Beach Town PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",6012331
1675,1209905,"Palm Beach County (East Central)--Lake Worth City, Lantana Town & Atlantis City PUMA",33100,"Miami-Fort Lauderdale-West Palm Beach, FL",6012331
1676,1208614,Miami-Dade County (East)--Miami City (East) & Key Biscayne Village PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",6012331
1677,1208616,"Miami-Dade County (East)--Coral Gables City, Pinecrest Village & Kendall (South) PUMA",33100,"Miami-Fort Lauderdale-West Palm Beach, FL",6012331
1678,1208623,Miami-Dade County (Southeast)--Cutler Bay Town & Palmetto Bay Village PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",6012331
1679,1201107,Broward County (Central)--Lauderhill & Lauderdale Lakes Cities PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",6012331
1673,1209901,Palm Beach County (Northeast) PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",6012331
1680,1201102,Broward County (North Central)--Margate & Coconut Creek Cities PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",6012331
1681,1209910,Palm Beach County (Central)--Wellington Village & Agricultural Reserve PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",6012331
131,1304400,Atlanta Regional Commission (Southwest)--Douglas County PUMA,12060,"Atlanta-Sandy Springs-Roswell, GA",5709731
133,1303102,Atlanta Regional Commission--Cherokee County (Outside Woodstock & Canton Cities) PUMA,12060,"Atlanta-Sandy Springs-Roswell, GA",5709731
132,1302800,Northwest Georgia Regional Commission (Northeast) PUMA,12060,"Atlanta-Sandy Springs-Roswell, GA",5709731
128,1301001,Atlanta Regional Commission (Central)--Fulton County (North)--Sandy Springs City PUMA,12060,"Atlanta-Sandy Springs-Roswell, GA",5709731
130,1302400,Atlanta Regional Commission (South Central)--Fayette County PUMA,12060,"Atlanta-Sandy Springs-Roswell, GA",5709731
129,1301900,Three Rivers Regional Commission (East) PUMA,12060,"Atlanta-Sandy Springs-Roswell, GA",5709731
135,1303900,"Northeast Georgia Regional Commission (Southwest)--Walton, Morgan & Jasper Counties PUMA",12060,"Atlanta-Sandy Springs-Roswell, GA",5709731
127,1302002,Atlanta Regional Commission--DeKalb County--Decatur & Avondale Estates Cities PUMA,12060,"Atlanta-Sandy Springs-Roswell, GA",5709731
126,1302001,Atlanta Regional Commission (Central)--DeKalb County (East Central)--Redan PUMA,12060,"Atlanta-Sandy Springs-Roswell, GA",5709731
134,1303300,Georgia Mountains Regional Commission (Southwest)--Forsyth County PUMA,12060,"Atlanta-Sandy Springs-Roswell, GA",5709731
140,1305002,Atlanta Regional Commission (South Central)--Clayton County (North)--Forest Park City PUMA,12060,"Atlanta-Sandy Springs-Roswell, GA",5709731
136,1303200,Georgia Mountains Regional Commission (North & Northwest) PUMA,12060,"Atlanta-Sandy Springs-Roswell, GA",5709731
137,1301003,Atlanta Regional Commission (Central)--Fulton County (Central)--Atlanta City (South) PUMA,12060,"Atlanta-Sandy Springs-Roswell, GA",5709731
138,1303101,Atlanta Regional Commission--Cherokee County (Central)--Woodstock & Canton Cities PUMA,12060,"Atlanta-Sandy Springs-Roswell, GA",5709731
139,1305001,Atlanta Regional Commission (South Central)--Clayton County (South) PUMA,12060,"Atlanta-Sandy Springs-Roswell, GA",5709731
141,1303004,Atlanta Regional Commission (Northwest)--Cobb County (Southeast)--Smyrna City PUMA,12060,"Atlanta-Sandy Springs-Roswell, GA",5709731
142,1303003,Atlanta Regional Commission (Northwest)--Cobb County (Southwest)--Powder Springs City PUMA,12060,"Atlanta-Sandy Springs-Roswell, GA",5709731
143,1303002,Atlanta Regional Commission--Cobb County (Northwest)--Kennesaw & Acworth Cities PUMA,12060,"Atlanta-Sandy Springs-Roswell, GA",5709731
144,1304300,Atlanta & Northeast Georgia Regional Commissions--Newton & Rockdale Counties PUMA,12060,"Atlanta-Sandy Springs-Roswell, GA",5709731
146,1304600,Atlanta Regional Commission--Fulton County (Central)--Atlanta City (Central) PUMA,12060,"Atlanta-Sandy Springs-Roswell, GA",5709731
124,1301006,Atlanta Regional Commission (Central)--Fulton County (Central)--Atlanta City (North) PUMA,12060,"Atlanta-Sandy Springs-Roswell, GA",5709731
145,1306001,Atlanta Regional Commission (Southeast)--Henry County (South)--McDonough City PUMA,12060,"Atlanta-Sandy Springs-Roswell, GA",5709731
125,1301002,Atlanta Regional Commission (Central)--Fulton County (Northeast)--Johns Creek City PUMA,12060,"Atlanta-Sandy Springs-Roswell, GA",5709731
115,1304004,Atlanta Regional Commission (Northeast)--Gwinnett County (East) PUMA,12060,"Atlanta-Sandy Springs-Roswell, GA",5709731
123,1304005,Atlanta Regional Commission (Northeast)--Gwinnett County (South)--Snellville City PUMA,12060,"Atlanta-Sandy Springs-Roswell, GA",5709731
111,1304006,Atlanta Regional Commission (Northeast)--Gwinnett County (Southwest)--Lilburn City PUMA,12060,"Atlanta-Sandy Springs-Roswell, GA",5709731
102,1302200,"Three Rivers Regional Commission (Southwest)--Troup, Meriwether & Heard Counties PUMA",12060,"Atlanta-Sandy Springs-Roswell, GA",5709731
103,1302300,Three Rivers Regional Commission (Northwest)--Carroll County PUMA,12060,"Atlanta-Sandy Springs-Roswell, GA",5709731
104,1302500,"Northwest Georgia Regional Commission (Southwest)--Floyd, Polk & Haralson Counties PUMA",12060,"Atlanta-Sandy Springs-Roswell, GA",5709731
105,1302100,Three Rivers Regional Commission (North Central)--Coweta County PUMA,12060,"Atlanta-Sandy Springs-Roswell, GA",5709731
106,1301004,Atlanta Regional Commission (Central)--Fulton County (South)--Union & Fairburn Cities PUMA,12060,"Atlanta-Sandy Springs-Roswell, GA",5709731
122,1303001,Atlanta Regional Commission (Northwest)--Cobb County (Central)--Marietta City PUMA,12060,"Atlanta-Sandy Springs-Roswell, GA",5709731
108,1302900,Northwest Georgia Regional Commission (East Central)--Bartow County PUMA,12060,"Atlanta-Sandy Springs-Roswell, GA",5709731
109,1303800,Northeast Georgia Regional Commission (Northwest)--Barrow & Jackson Counties PUMA,12060,"Atlanta-Sandy Springs-Roswell, GA",5709731
110,1304001,Atlanta Regional Commission (Northeast)--Gwinnett County (West Central)--Duluth City PUMA,12060,"Atlanta-Sandy Springs-Roswell, GA",5709731
107,1304500,Northwest Georgia Regional Commission (Southeast)--Paulding County PUMA,12060,"Atlanta-Sandy Springs-Roswell, GA",5709731
112,1302003,Atlanta Regional Commission (Central)--DeKalb County (Northeast)--Tucker PUMA,12060,"Atlanta-Sandy Springs-Roswell, GA",5709731
114,1301005,Atlanta Regional Commission (Central)--Fulton County (Northwest)--Roswell City PUMA,12060,"Atlanta-Sandy Springs-Roswell, GA",5709731
116,1306002,Atlanta Regional Commission (Southeast)--Henry County (North)--Stockbridge City PUMA,12060,"Atlanta-Sandy Springs-Roswell, GA",5709731
117,1303005,Atlanta Regional Commission (Northwest)--Cobb County (Northeast) PUMA,12060,"Atlanta-Sandy Springs-Roswell, GA",5709731
118,1304002,Atlanta Regional Commission (Northeast)--Gwinnett County (North)--Sugar Hill City PUMA,12060,"Atlanta-Sandy Springs-Roswell, GA",5709731
119,1304003,Atlanta Regional Commission--Gwinnett County (Central)--Lawrenceville City PUMA,12060,"Atlanta-Sandy Springs-Roswell, GA",5709731
120,1301008,Atlanta Regional Commission (Central)--DeKalb County (South) PUMA,12060,"Atlanta-Sandy Springs-Roswell, GA",5709731
121,1301007,Atlanta Regional Commission (Central)--Fulton County (East)--Atlanta City (Southeast) PUMA,12060,"Atlanta-Sandy Springs-Roswell, GA",5709731
113,1302004,Atlanta Regional Commission--DeKalb County (North)--Dunwoody City PUMA,12060,"Atlanta-Sandy Springs-Roswell, GA",5709731
293,2501000,"Peabody City, Danvers, Reading, North Reading & Lynnfield Towns PUMA",14460,"Boston-Cambridge-Newton, MA-NH",4774321
290,2500507,Middlesex County (East)--Somerville & Everett Cities PUMA,14460,"Boston-Cambridge-Newton, MA-NH",4774321
291,2504902,Plymouth County (Central) PUMA,14460,"Boston-Cambridge-Newton, MA-NH",4774321
292,2502400,"Middlesex (Far Southwest), Norfolk (Northwest) & Worcester (Far East) Counties PUMA",14460,"Boston-Cambridge-Newton, MA-NH",4774321
296,2503304,Boston City--Mattapan & Roxbury PUMA,14460,"Boston-Cambridge-Newton, MA-NH",4774321
294,2500508,Middlesex County (East)--Malden & Medford Cities PUMA,14460,"Boston-Cambridge-Newton, MA-NH",4774321
295,2500506,Middlesex County (East)--Cambridge City PUMA,14460,"Boston-Cambridge-Newton, MA-NH",4774321
288,2501400,Middlesex (West Central) & Worcester (East) Counties PUMA,14460,"Boston-Cambridge-Newton, MA-NH",4774321
289,2502800,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns PUMA",14460,"Boston-Cambridge-Newton, MA-NH",4774321
375,2500503,"Middlesex County--Waltham City, Lexington, Burlington, Bedford & Lincoln Towns PUMA",14460,"Boston-Cambridge-Newton, MA-NH",4774321
287,2503900,"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns PUMA",14460,"Boston-Cambridge-Newton, MA-NH",4774321
286,2503603,Norfolk County (Northeast)--Quincy City & Milton Town PUMA,14460,"Boston-Cambridge-Newton, MA-NH",4774321
285,2503302,"Boston City--Back Bay, Beacon Hill, Charlestown, East Boston, Central & South End PUMA",14460,"Boston-Cambridge-Newton, MA-NH",4774321
284,2503306,"Suffolk County (North)--Revere, Chelsea & Winthrop Town Cities PUMA",14460,"Boston-Cambridge-Newton, MA-NH",4774321
283,2500704,"Essex County (South)--Lynn City, Swampscott & Nahant Towns PUMA",14460,"Boston-Cambridge-Newton, MA-NH",4774321
282,2501300,"Billerica, Andover, Tewksbury & Wilmington Towns PUMA",14460,"Boston-Cambridge-Newton, MA-NH",4774321
281,2500502,Middlesex County (Far Northeast)--Lowell City PUMA,14460,"Boston-Cambridge-Newton, MA-NH",4774321
376,2500505,"Middlesex County--Watertown Town City, Arlington, Belmont & Winchester Towns PUMA",14460,"Boston-Cambridge-Newton, MA-NH",4774321
299,2503305,"Boston City--Hyde Park, Jamaica Plain, Roslindale & West Roxbury PUMA",14460,"Boston-Cambridge-Newton, MA-NH",4774321
297,2504901,Plymouth & Bristol Counties (Outside Brockton City) PUMA,14460,"Boston-Cambridge-Newton, MA-NH",4774321
298,2503301,"Boston City--Allston, Brighton & Fenway PUMA",14460,"Boston-Cambridge-Newton, MA-NH",4774321
391,3300700,Outer Manchester City PUMA,14460,"Boston-Cambridge-Newton, MA-NH",4774321
372,2503602,"Norfolk County (Central)--Randolph, Norwood, Dedham, Canton & Holbrook Towns PUMA",14460,"Boston-Cambridge-Newton, MA-NH",4774321
373,2504000,"Plymouth & Norfolk Counties--Brockton City, Stoughton & Avon Towns PUMA",14460,"Boston-Cambridge-Newton, MA-NH",4774321
374,2503500,Norfolk (Northeast) & Middlesex (Southeast) Counties (West of Boston City) PUMA,14460,"Boston-Cambridge-Newton, MA-NH",4774321
350,2504301,Bristol (Outside New Bedford City) & Plymouth (South) Counties PUMA,14460,"Boston-Cambridge-Newton, MA-NH",4774321
349,2504903,"Plymouth County (East)--Plymouth, Marshfield, Scituate, Duxbury & Kingston Towns PUMA",14460,"Boston-Cambridge-Newton, MA-NH",4774321
348,2503303,Boston City--Dorchester & South Boston PUMA,14460,"Boston-Cambridge-Newton, MA-NH",4774321
347,2500703,"Essex County (East)--Salem, Beverly, Gloucester & Newburyport Cities PUMA",14460,"Boston-Cambridge-Newton, MA-NH",4774321
346,2500702,Essex County (Central)--Amesbury Town City PUMA,14460,"Boston-Cambridge-Newton, MA-NH",4774321
345,2500701,"Essex County (Northwest)--Lawrence, Haverhill & Methuen Town Cities PUMA",14460,"Boston-Cambridge-Newton, MA-NH",4774321
344,2500501,Middlesex County (Outside Lowell City) PUMA,14460,"Boston-Cambridge-Newton, MA-NH",4774321
343,2500400,"Worcester & Middlesex Counties (Outside Leominster, Fitchburg & Gardner Cities) PUMA",14460,"Boston-Cambridge-Newton, MA-NH",4774321
342,2500504,"Middlesex County (South)--Framingham Town, Marlborough City & Natick Town PUMA",14460,"Boston-Cambridge-Newton, MA-NH",4774321
341,2503400,Middlesex (Southeast) & Norfolk (Northeast) Counties--Newton City & Brookline Town PUMA,14460,"Boston-Cambridge-Newton, MA-NH",4774321
390,3301000,Seacoast Region--Rockingham County (Southern)--Portsmouth City PUMA,14460,"Boston-Cambridge-Newton, MA-NH",4774321
352,2503601,Norfolk County (Southwest)--Greater Franklin Town City PUMA,14460,"Boston-Cambridge-Newton, MA-NH",4774321
389,3300300,"Strafford Region--Strafford, Rockingham (Northern) & Carroll (Southeastern) Counties PUMA",14460,"Boston-Cambridge-Newton, MA-NH",4774321
315,2504200,"Attleboro City, North Attleborough, Swansea, Seekonk, Rehoboth & Plainville Towns PUMA",14460,"Boston-Cambridge-Newton, MA-NH",4774321
2936,0608104,San Mateo County (South & West)--San Mateo (South) & Half Moon Bay Cities PUMA,41860,"San Francisco-Oakland-Hayward, CA",4656132
2926,0608501,"Santa Clara County (Northwest)--Mountain View, Palo Alto & Los Altos Cities PUMA",41860,"San Francisco-Oakland-Hayward, CA",4656132
2927,0608106,"San Mateo County (Southeast)--Menlo Park, East Palo Alto Cities & Atherton Town PUMA",41860,"San Francisco-Oakland-Hayward, CA",4656132
2928,0608105,"San Mateo County (East Central)--Redwood City, San Carlos & Belmont Cities PUMA",41860,"San Francisco-Oakland-Hayward, CA",4656132
2929,0608103,"San Mateo County (Central)--San Mateo (North), Burlingame & Millbrae Cities PUMA",41860,"San Francisco-Oakland-Hayward, CA",4656132
2930,0608102,"San Mateo County (North Central)--South San Francisco, San Bruno & Brisbane Cities PUMA",41860,"San Francisco-Oakland-Hayward, CA",4656132
2931,0607504,San Francisco County (Central)--Inner Mission & Castro PUMA,41860,"San Francisco-Oakland-Hayward, CA",4656132
2932,0607502,San Francisco County (North & East)--North Beach & Chinatown PUMA,41860,"San Francisco-Oakland-Hayward, CA",4656132
2934,0608101,"San Mateo County (North Central)--Daly City, Pacifica Cities & Colma Town PUMA",41860,"San Francisco-Oakland-Hayward, CA",4656132
2935,0607506,San Francisco County (South Central)--Sunset District (South) PUMA,41860,"San Francisco-Oakland-Hayward, CA",4656132
2933,0604102,"Marin County (Southeast)--San Rafael (South), Mill Valley & Sausalito Cities PUMA",41860,"San Francisco-Oakland-Hayward, CA",4656132
2938,0604101,Marin County (North & West)--Novato & San Rafael (North) Cities PUMA,41860,"San Francisco-Oakland-Hayward, CA",4656132
2940,0608502,Santa Clara County (Northwest)--Sunnyvale & San Jose (North) Cities PUMA,41860,"San Francisco-Oakland-Hayward, CA",4656132
2960,0600106,"Alameda County (North Central)--Castro Valley, San Lorenzo & Ashland PUMA",41860,"San Francisco-Oakland-Hayward, CA",4656132
2958,0608504,Santa Clara County (North Central)--Milpitas & San Jose (Northeast) Cities PUMA,41860,"San Francisco-Oakland-Hayward, CA",4656132
2957,0600110,"Alameda County (East)--Livermore, Pleasanton & Dublin Cities PUMA",41860,"San Francisco-Oakland-Hayward, CA",4656132
2956,0601302,"Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cites PUMA",41860,"San Francisco-Oakland-Hayward, CA",4656132
2961,0600104,Alameda County (North Central)--Oakland City (South Central) PUMA,41860,"San Francisco-Oakland-Hayward, CA",4656132
2962,0601309,Contra Costa County (East)--Brentwood & Oakley Cities PUMA,41860,"San Francisco-Oakland-Hayward, CA",4656132
2937,0607501,San Francisco County (North & West)--Richmond District PUMA,41860,"San Francisco-Oakland-Hayward, CA",4656132
2955,0600102,Alameda County (Northwest)--Oakland (Northwest) & Emeryville Cities PUMA,41860,"San Francisco-Oakland-Hayward, CA",4656132
2944,0601301,Contra Costa County (Far Southwest)--Richmond (Southwest) & San Pablo Cities PUMA,41860,"San Francisco-Oakland-Hayward, CA",4656132
2943,0600101,Alameda County (North)--Berkeley & Albany Cities PUMA,41860,"San Francisco-Oakland-Hayward, CA",4656132
2942,0600107,Alameda County (Central)--Hayward City PUMA,41860,"San Francisco-Oakland-Hayward, CA",4656132
2941,0600108,"Alameda County (Southwest)--Union City, Newark & Fremont (West) Cities PUMA",41860,"San Francisco-Oakland-Hayward, CA",4656132
2959,0600109,Alameda County (South Central)--Fremont City (East) PUMA,41860,"San Francisco-Oakland-Hayward, CA",4656132
2939,0607505,San Francisco County (Central)--Sunset District (North) PUMA,41860,"San Francisco-Oakland-Hayward, CA",4656132
2954,0600105,"Alameda County (West)--San Leandro, Alameda & Oakland (Southwest) Cities PUMA",41860,"San Francisco-Oakland-Hayward, CA",4656132
2953,0607503,San Francisco County (Central)--South of Market & Potrero PUMA,41860,"San Francisco-Oakland-Hayward, CA",4656132
2952,0601307,Contra Costa County (North Central)--Pittsburg & Concord (North & East) Cities PUMA,41860,"San Francisco-Oakland-Hayward, CA",4656132
2951,0601304,"Contra Costa County--Walnut Creek (West), Lafayette, Orinda Cities & Moraga Town PUMA",41860,"San Francisco-Oakland-Hayward, CA",4656132
2950,0601306,"Contra Costa County (Central)--Concord (South), Walnut Creek (East) & Clayton Cities PUMA",41860,"San Francisco-Oakland-Hayward, CA",4656132
2949,0601308,Contra Costa County (Northeast)--Antioch City PUMA,41860,"San Francisco-Oakland-Hayward, CA",4656132
2948,0600103,Alameda County (Northeast)--Oakland (East) & Piedmont Cities PUMA,41860,"San Francisco-Oakland-Hayward, CA",4656132
2947,0601305,Contra Costa County (South)--San Ramon City & Danville Town PUMA,41860,"San Francisco-Oakland-Hayward, CA",4656132
2946,0607507,San Francisco County (South Central)--Bayview & Hunters Point PUMA,41860,"San Francisco-Oakland-Hayward, CA",4656132
2945,0601303,"Contra Costa County (Northwest)--Concord (West), Martinez & Pleasant Hill Cities PUMA",41860,"San Francisco-Oakland-Hayward, CA",4656132
2465,0400127,Maricopa County--Peoria City (South & Central) PUMA,38060,"Phoenix-Mesa-Scottsdale, AZ",4574531
2488,0400111,Maricopa County (Northeast)--Scottsdale City (Southeast) & Fountain Hills Town PUMA,38060,"Phoenix-Mesa-Scottsdale, AZ",4574531
2487,0400129,Phoenix (Far North) & Peoria (Northwest) Cities PUMA,38060,"Phoenix-Mesa-Scottsdale, AZ",4574531
2495,0400100,Maricopa County--Gilbert (South) & Queen Creek Towns PUMA,38060,"Phoenix-Mesa-Scottsdale, AZ",4574531
2492,0400102,Maricopa County--Mesa City (North Central) PUMA,38060,"Phoenix-Mesa-Scottsdale, AZ",4574531
2493,0400101,Maricopa County--Mesa City (East) PUMA,38060,"Phoenix-Mesa-Scottsdale, AZ",4574531
2494,0400803,Pinal County (North)--Apache Junction City PUMA,38060,"Phoenix-Mesa-Scottsdale, AZ",4574531
2467,0400128,Phoenix City (North) PUMA,38060,"Phoenix-Mesa-Scottsdale, AZ",4574531
2496,0400108,Maricopa County--Tempe (South) & Chandler (Northwest) Cities PUMA,38060,"Phoenix-Mesa-Scottsdale, AZ",4574531
2497,0400120,Phoenix City--Ahwatukee & South Mountain PUMA,38060,"Phoenix-Mesa-Scottsdale, AZ",4574531
2498,0400121,Phoenix (Southwest) & Tolleson Cities PUMA,38060,"Phoenix-Mesa-Scottsdale, AZ",4574531
2499,0400124,Maricopa County--Glendale City (South) PUMA,38060,"Phoenix-Mesa-Scottsdale, AZ",4574531
2500,0400800,"Gila, Graham, Greenlee & Pinal (East) Counties PUMA",38060,"Phoenix-Mesa-Scottsdale, AZ",4574531
2501,0400202,Tucson (West) & Marana Cities PUMA,38060,"Phoenix-Mesa-Scottsdale, AZ",4574531
