,PUMA_GEOID,PUMA_NAME,CBSA_GEOID,CBSA_NAME,CBSA_POP
916,4802002,Denton County (Southeast)--Lewisville City PUMA,19100,"Dallas-Fort Worth-Arlington, TX",6833420
917,4801902,Collin County (Southwest)--Plano City (West) PUMA,19100,"Dallas-Fort Worth-Arlington, TX",6833420
918,4801901,"Collin County (Southwest)--Dallas (North), Plano (South) & Richardson (North) Cities PUMA",19100,"Dallas-Fort Worth-Arlington, TX",6833420
919,4802308,Dallas County (Northeast)--Garland (Northwest) & Richardson (East) Cities PUMA,19100,"Dallas-Fort Worth-Arlington, TX",6833420
921,4802514,Tarrant County (Southwest)--Fort Worth (Southwest) & Benbrook Cities PUMA,19100,"Dallas-Fort Worth-Arlington, TX",6833420
922,4802322,"Dallas County (Northwest)--Irving (North), Coppell & Carrollton (Southwest) Cities PUMA",19100,"Dallas-Fort Worth-Arlington, TX",6833420
923,4802001,Denton County (Far Southeast)--Carrollton (North) & Dallas (North) Cities PUMA,19100,"Dallas-Fort Worth-Arlington, TX",6833420
924,4801903,Collin County (Southwest)--Plano City (Central) PUMA,19100,"Dallas-Fort Worth-Arlington, TX",6833420
925,4802303,Dallas County (East)--Mesquite City (Central & Southeast) PUMA,19100,"Dallas-Fort Worth-Arlington, TX",6833420
926,4802304,Dallas County (Southeast)--Dallas City (Southeast) PUMA,19100,"Dallas-Fort Worth-Arlington, TX",6833420
927,4802101,Ellis County PUMA,19100,"Dallas-Fort Worth-Arlington, TX",6833420
928,4802314,Dallas City (East Central)--South of I-30 & East of I-35E PUMA,19100,"Dallas-Fort Worth-Arlington, TX",6833420
929,4802505,Tarrant County (Southeast)--Mansfield (North) & Arlington (Southwest) Cities PUMA,19100,"Dallas-Fort Worth-Arlington, TX",6833420
930,4802319,Dallas County (West)--Grand Prairie (Central) & Dallas (Southwest) Cities PUMA,19100,"Dallas-Fort Worth-Arlington, TX",6833420
938,4802318,Dallas County (Southwest)--Cedar Hill & Duncanville Cities PUMA,19100,"Dallas-Fort Worth-Arlington, TX",6833420
1455,4804637,"Houston City (West)--Westpark Tollway, West of Beltway TX-8 PUMA",26420,"Houston-The Woodlands-Sugar Land, TX",6346653
1444,4804617,Houston City (South)--Between Loop I-610 & Beltway TX-8 PUMA,26420,"Houston-The Woodlands-Sugar Land, TX",6346653
1461,4804609,Houston City (North)--South of Aldine & Inside Beltway TX-8 PUMA,26420,"Houston-The Woodlands-Sugar Land, TX",6346653
1460,4804629,"Harris County (North)--North of FM-1960, West of I-45 & East of TX-249 PUMA",26420,"Houston-The Woodlands-Sugar Land, TX",6346653
1459,4804630,Harris County (Far North)--Tomball City & The Woodlands (Southwest) PUMA,26420,"Houston-The Woodlands-Sugar Land, TX",6346653
1458,4804634,Harris County (West)--Houston City (West)--North of US-90 & West of TX-6 PUMA,26420,"Houston-The Woodlands-Sugar Land, TX",6346653
1457,4804615,Houston (Southwest) & Bellaire (Southeast) Cities--Between Loop I-610 & Beltway TX-8 PUMA,26420,"Houston-The Woodlands-Sugar Land, TX",6346653
1456,4804610,Houston City (North)--West of Aldine & Inside Beltway TX-8 PUMA,26420,"Houston-The Woodlands-Sugar Land, TX",6346653
1454,4804503,Houston-Galveston Area Council--Montgomery County (South)--The Woodlands (North) PUMA,26420,"Houston-The Woodlands-Sugar Land, TX",6346653
1453,4804632,Harris County (Far Northwest)--Katy City (Northeast) PUMA,26420,"Houston-The Woodlands-Sugar Land, TX",6346653
1452,4804904,"Fort Bend County (North)--Mission Bend (Southwest), Cinco Ranch & Four Corners PUMA",26420,"Houston-The Woodlands-Sugar Land, TX",6346653
1451,4804616,Houston City (Southwest)--Between Loop I-610 & Beltway TX-8 PUMA,26420,"Houston-The Woodlands-Sugar Land, TX",6346653
1450,4804603,"Houston City (South Central)--South of US-59, West of I-45 & Inside Loop I-610 PUMA",26420,"Houston-The Woodlands-Sugar Land, TX",6346653
1449,4804608,Houston City (North) & Aldine--Between Loop I-610 & Beltway TX-8 PUMA,26420,"Houston-The Woodlands-Sugar Land, TX",6346653
1448,4804601,Houston City (North Central)--North of I-10 & Inside Loop I-610 PUMA,26420,"Houston-The Woodlands-Sugar Land, TX",6346653
1447,4804607,Houston City (Northeast)--Between Loop I-610 & Beltway TX-8 PUMA,26420,"Houston-The Woodlands-Sugar Land, TX",6346653
1446,4804502,Houston-Galveston Area Council--Montgomery County (West)--Conroe City (West) PUMA,26420,"Houston-The Woodlands-Sugar Land, TX",6346653
1462,4804614,"Houston City (West)--Westpark Tollway, Between Loop I-610 & Beltway TX-8 PUMA",26420,"Houston-The Woodlands-Sugar Land, TX",6346653
1463,4804623,Harris County (East)--Baytown City PUMA,26420,"Houston-The Woodlands-Sugar Land, TX",6346653
1464,4804622,"Harris County (East)--Deer Park, La Porte (North) Cities & Channelview PUMA",26420,"Houston-The Woodlands-Sugar Land, TX",6346653
1473,4804635,Houston City (West)--South of I-10 & West of TX-6 PUMA,26420,"Houston-The Woodlands-Sugar Land, TX",6346653
1479,4804611,Houston City (Northwest)--Between Loop I-610 & Beltway TX-8 PUMA,26420,"Houston-The Woodlands-Sugar Land, TX",6346653
1478,4804631,Harris County (Northwest)--North of US-290 & North of FM-1960 PUMA,26420,"Houston-The Woodlands-Sugar Land, TX",6346653
1477,4804612,Houston (West) & Spring Valley Village Cities--Between Loop I-610 & Beltway TX-8 PUMA,26420,"Houston-The Woodlands-Sugar Land, TX",6346653
1476,4804628,Harris County (Northwest)--Jersey Village City--Between Beltway TX-8 & FM-1960 PUMA,26420,"Houston-The Woodlands-Sugar Land, TX",6346653
1475,4804633,Harris County (Northwest)--South of US-290 & West of TX-6 PUMA,26420,"Houston-The Woodlands-Sugar Land, TX",6346653
1474,4804636,Houston City (West)--East of TX-6 & West of Beltway TX-8 PUMA,26420,"Houston-The Woodlands-Sugar Land, TX",6346653
1472,4804638,Houston City (Southwest)--East of TX-6 & West of Beltway TX-8 PUMA,26420,"Houston-The Woodlands-Sugar Land, TX",6346653
1465,4804621,"Houston (Southeast), Pasadena (Southeast), La Porte (South) & Seabrook (East) Cities PUMA",26420,"Houston-The Woodlands-Sugar Land, TX",6346653
1471,4804604,Houston City (West Central)--South of I-10 & Inside Loop I-610 PUMA,26420,"Houston-The Woodlands-Sugar Land, TX",6346653
1470,4804626,"Harris County (North)--Houston City (North)--I-45, Between Beltway TX-8 & FM-1960 PUMA",26420,"Houston-The Woodlands-Sugar Land, TX",6346653
1469,4804627,Harris County (Far North)--Spring PUMA,26420,"Houston-The Woodlands-Sugar Land, TX",6346653
1468,4804905,Fort Bend County (West & South) PUMA,26420,"Houston-The Woodlands-Sugar Land, TX",6346653
1467,4804605,Harris County (Southeast)--Pasadena City (North & Central)--Inside Beltway TX-8 PUMA,26420,"Houston-The Woodlands-Sugar Land, TX",6346653
1466,4804702,Galveston County (Northwest)--League City & Friendswood City PUMA,26420,"Houston-The Woodlands-Sugar Land, TX",6346653
1445,4804802,Houston-Galveston Area Council--Brazoria County (Central)--Alvin City PUMA,26420,"Houston-The Woodlands-Sugar Land, TX",6346653
1443,4804801,Houston-Galveston Area Council--Brazoria County (North)--Pearland City PUMA,26420,"Houston-The Woodlands-Sugar Land, TX",6346653
1480,4804613,Houston (West) & Hunters Creek Village Cities--Between Loop I-610 & Beltway TX-8 PUMA,26420,"Houston-The Woodlands-Sugar Land, TX",6346653
1434,4804902,Fort Bend County (Northeast)--Sugar Land & Stafford Cities PUMA,26420,"Houston-The Woodlands-Sugar Land, TX",6346653
1428,4804504,Houston-Galveston Area Council--Montgomery County (Southeast) PUMA,26420,"Houston-The Woodlands-Sugar Land, TX",6346653
1442,4804620,Houston (Southeast) & Webster Cities PUMA,26420,"Houston-The Woodlands-Sugar Land, TX",6346653
1427,4804501,Houston-Galveston Area Council--Montgomery County (Northeast)--Conroe City (East) PUMA,26420,"Houston-The Woodlands-Sugar Land, TX",6346653
1429,4804625,"Harris County (North)--Houston (North), Humble Cities & Atascocita PUMA",26420,"Houston-The Woodlands-Sugar Land, TX",6346653
1430,4804602,Houston City (East Central)--East of I-45 & Inside Loop I-610 PUMA,26420,"Houston-The Woodlands-Sugar Land, TX",6346653
1432,4804619,Houston (Southeast) & South Houston Cities--Inside Beltway TX-8 PUMA,26420,"Houston-The Woodlands-Sugar Land, TX",6346653
1433,4804901,Fort Bend County (East)--Missouri City PUMA,26420,"Houston-The Woodlands-Sugar Land, TX",6346653
1431,4804618,Houston City (Southeast)--West of Pasadena City & Outside Loop I-610 PUMA,26420,"Houston-The Woodlands-Sugar Land, TX",6346653
1435,4804903,"Fort Bend County (Central)--Rosenberg City, Pecan Grove & New Territory PUMA",26420,"Houston-The Woodlands-Sugar Land, TX",6346653
1436,4804400,Houston-Galveston Area Council--Liberty & Chambers Counties PUMA,26420,"Houston-The Woodlands-Sugar Land, TX",6346653
1437,4804701,"Galveston County (Central, South & East)--Galveston, Texas City & La Marque Cities PUMA",26420,"Houston-The Woodlands-Sugar Land, TX",6346653
1438,4804803,Houston-Galveston Area Council--Brazoria County (Southwest)--Lake Jackson City PUMA,26420,"Houston-The Woodlands-Sugar Land, TX",6346653
1439,4805000,Houston-Galveston Area Council (West) PUMA,26420,"Houston-The Woodlands-Sugar Land, TX",6346653
1440,4804624,Harris County (Northeast)--Houston City (Far Northeast) PUMA,26420,"Houston-The Woodlands-Sugar Land, TX",6346653
1441,4804606,"Houston (East), Galena Park, Jacinto Cities & Cloverleaf PUMA",26420,"Houston-The Woodlands-Sugar Land, TX",6346653
2819,1000104,"New Castle County (South)--Middletown Town, Bear & Glasgow PUMA",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6035680
2827,3402003,Burlington County (South & East) PUMA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6035680
2820,1000101,New Castle County (East Central)--Wilmington City PUMA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6035680
2821,2400700,Cecil County PUMA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6035680
2822,3402102,Camden County (Central)--Lindenwold & Collingswood Boroughs PUMA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6035680
2823,3402104,Camden County (East Central)--Haddonfield Borough PUMA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6035680
2824,3402002,Burlington County (West Central) PUMA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6035680
2825,3402400,Cumberland County (South)--Vineland & Millville Cities PUMA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6035680
2826,3402103,Camden County (South & West)--Bellmawr & Pine Hill Boroughs PUMA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6035680
2839,4203003,Bucks County (Southeast)--Levittown PUMA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6035680
2828,3402001,Burlington County (North)--Burlington City PUMA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6035680
2829,3402500,Salem & Cumberland (North) Counties--Bridgeton City PUMA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6035680
2830,3402202,Gloucester County (South & West)--Glassboro Borough PUMA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6035680
2831,3402201,Gloucester County (Northeast)--Woodbury City PUMA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6035680
2832,3402101,Camden County (North)--Camden & Gloucester Cities PUMA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6035680
2833,4203207,Philadelphia City (Central) PUMA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6035680
2835,4203208,Philadelphia City (West) PUMA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6035680
2836,4203403,Chester County (West Central)--Coatesville City PUMA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6035680
2837,4203001,Bucks County (North) PUMA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6035680
2838,4203002,Bucks County (Central) PUMA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6035680
2834,4203402,Chester County (East Central)--West Chester Borough PUMA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6035680
2860,4203302,"Delaware County (East)--Yeadon, Darby, Lansdowne Boroughs & Drexel Hill PUMA",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6035680
2840,4203004,Bucks County (Southwest) PUMA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6035680
2817,1000103,New Castle County (West Central)--Newark City & Brookside PUMA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6035680
2858,4203206,Philadelphia City (Northwest) PUMA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6035680
2857,4203204,Philadelphia City (North) PUMA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6035680
2861,4203301,Delaware County (North)--Broomall & Ardmore (West) PUMA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6035680
2856,4203202,Philadelphia City (Near Northeast-West) PUMA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6035680
2855,4203106,Montgomery County (South Central) PUMA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6035680
2854,4203401,Chester County (North)--Phoenixville Borough PUMA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6035680
2853,4203105,"Montgomery County (Southeast)--Willow Grove, Horsham & Montgomeryville PUMA",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6035680
2852,4203102,Montgomery County (Northeast)--Lansdale Borough PUMA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6035680
2851,4203104,Montgomery County (Central)--Norristown Borough PUMA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6035680
2850,4203101,Montgomery County (Northwest)--Pottstown Borough PUMA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6035680
2849,4203404,Chester County (South) PUMA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6035680
2848,4203304,Delaware County (West) PUMA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6035680
2847,4203303,Delaware County (Southeast)--Chester City PUMA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6035680
2846,4203210,Philadelphia City (Southwest) PUMA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6035680
2845,4203211,Philadelphia City (Southeast) PUMA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6035680
2844,4203209,Philadelphia City (Center City) PUMA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6035680
2843,4203205,Philadelphia City (East) PUMA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6035680
2842,4203203,Philadelphia City (Near Northeast-East) PUMA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6035680
2841,4203201,Philadelphia City (Far Northeast) PUMA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6035680
2818,1000102,New Castle County (North)--Hockessin PUMA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6035680
2859,4203103,Montgomery County (Southwest)--King of Prussia & Ardmore (East) PUMA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6035680
3986,2401105,"Prince George's County (East)--Bowie City, Kettering, Largo, Mitchellville & Lanham PUMA",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5949403
4041,5159309,Fairfax County (West Central)--Centreville (North & West) & Chantilly (South & West) PUMA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5949403
4050,5151255,Alexandria City PUMA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5949403
4049,5101302,Arlington County (South) PUMA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5949403
4048,5101301,Arlington County (North) PUMA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5949403
4047,5159308,Fairfax County (Northeast)--McLean & Idylwood PUMA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5949403
4046,5110701,Loudoun County (Northeast)--Sterling & Ashburn (Northeast/Ashburn Village) PUMA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5949403
4045,5110702,Loudoun County (East Central)--Ashburn (Southwest/Belmont Ridge) & Dulles Airport PUMA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5949403
4044,5110703,Loudoun County (West & South)--Leesburg Town PUMA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5949403
4043,5159303,Fairfax County (Central) & Fairfax City--Burke PUMA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5949403
4042,5159301,"Fairfax County (East Central)--Annandale, West Falls Church & Bailey's Crossroads PUMA",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5949403
4040,5151245,"Manassas, Manassas Park Cities & Prince William County (Central)--Buckhall & Sudley PUMA",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5949403
3987,2401102,"Prince George's County (North)--Laurel, Greenbelt (North & East) Cities & Beltsville PUMA",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5949403
4039,5159306,"Fairfax County (South Central)--Springfield (South), West Springfield & Franconia PUMA",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5949403
3981,2401005,"Montgomery County (East Central)--Wheaton, Aspen Hill & Glenmont PUMA",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5949403
3982,2401003,"Montgomery County (Central)--Rockville, Gaithersburg Cities & North Potomac PUMA",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5949403
3983,2400302,Frederick County (Central)--Greater Frederick City PUMA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5949403
3984,2401204,"Anne Arundel County (Southeast)--Annapolis City, Parole, Annapolis Neck & Edgewater PUMA",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5949403
4058,5400400,"Berkeley, Jefferson, Mineral, Hampshire & Morgan Counties PUMA",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5949403
4038,5159305,"Fairfax County (North Central)--Vienna Town, Oakton & Fair Oaks (East) PUMA",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5949403
4037,5159307,Fairfax County (Northwest)--Reston (North) & Franklin Farm PUMA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5949403
4036,5151244,Prince William County (North & West)--Linton Hall & Gainesville PUMA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5949403
4051,5159302,"Fairfax County (Southeast)--Woodlawn, Rose Hill & Mount Vernon PUMA",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5949403
4052,5159304,Fairfax County (Southwest)--Centreville (Southeast) & Lorton PUMA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5949403
4053,5151246,"Prince William County (Southeast)--Dale City, Lake Ridge & Woodbridge PUMA",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5949403
4054,5151115,George Washington Regional Commission (North) PUMA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5949403
4057,5151084,Northern Shenandoah Valley Regional Commission (North) PUMA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5949403
4056,5151085,Northern Shenandoah Valley Regional Commission (South) PUMA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5949403
4055,5151120,George Washington Regional Commission (South) PUMA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5949403
3980,2401001,"Montgomery County (North & West)--Olney, Damascus, Clarksburg & Darnestown PUMA",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5949403
3979,2401004,"Montgomery County (South)--Bethesda, Potomac & North Bethesda PUMA",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5949403
3978,2401007,Montgomery County (Southeast)--Takoma Park City & Silver Spring PUMA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5949403
3977,2401101,Prince George's County (Northwest)--College Park City & Langley Park PUMA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5949403
3976,2401103,Prince George's County (Northwest)--New Carrollton & Hyattsville (Southeast) Cities PUMA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5949403
3975,2401104,"Prince George's County (Central)--Seat Pleasant City, Capitol Heights Town & Landover PUMA",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5949403
3974,2401107,"Prince George's County (Southwest)--Oxon Hill, Hillcrest Heights & Temple Hills PUMA",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5949403
3973,2401106,"Prince George's County (South)--Clinton, Fort Washington (South), Rosaryville & Croom PUMA",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5949403
3972,2401600,Charles County--La Plata Town & Waldorf PUMA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5949403
3971,2401500,St. Mary's & Calvert Counties PUMA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5949403
3970,2400301,Frederick County (Outside Greater Frederick City) PUMA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5949403
3969,1100105,District of Columbia (Central) PUMA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5949403
3968,1100104,District of Columbia (East) PUMA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5949403
3967,1100103,District of Columbia (Northeast) PUMA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5949403
3966,1100102,District of Columbia (North) PUMA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5949403
3965,1100101,District of Columbia (West) PUMA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5949403
4012,5151087,Rappahannock-Rapidan Regional Commission PUMA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5949403
3988,2401006,"Montgomery County (East)--Fairland, Calverton, White Oak & Burtonsville PUMA",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5949403
3985,2401002,Montgomery County (West Central)--Germantown & Montgomery Village PUMA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5949403
2011,1208609,Miami-Dade County (Northeast)--Hialeah City (South Central) PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",5861000
2013,1208602,Miami-Dade County (North Central)--Miami Gardens City (North & West) PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",5861000
2014,1209904,Palm Beach County (East)--Greenacres City (North) & Palm Springs Village (North) PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",5861000
2015,1209909,Palm Beach County (West of Boca Raton City) PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",5861000
2016,1208615,Miami-Dade County (East Central)--Miami City (West) PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",5861000
2017,1208620,"Miami-Dade County (East Central)--Kendall (North), Sunset & Westwood Lakes PUMA",33100,"Miami-Fort Lauderdale-West Palm Beach, FL",5861000
2018,1201110,Broward County (Central)--Davie Town & Cooper City PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",5861000
2019,1208618,Miami-Dade County (North Central)--Tamiami Trail Region (South)--Tamiami PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",5861000
2020,1208608,"Miami-Dade County (North Central)--Doral, Sweetwater Cities & Fontainebleau PUMA",33100,"Miami-Fort Lauderdale-West Palm Beach, FL",5861000
2022,1208611,Miami-Dade County (Northeast Central)--Miami City (North) PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",5861000
2023,1208613,Miami-Dade County (Northeast Central)--Miami City (Downtown) PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",5861000
2024,1208624,Miami-Dade County (South)--Homestead City (North) & Florida City (North) PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",5861000
2025,1201101,Broward County (West)--Coral Springs & Parkland Cities PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",5861000
2026,1208601,Miami-Dade County (North Central)--Greater Miami Lakes Town PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",5861000
2027,1201112,Broward County (South Central)--Miramar (West) & Pembroke Pines (Southwest) Cities PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",5861000
2028,1201111,"Broward County--Weston, Pembroke Pines (Northwest) Cities & Southwest Ranches Town PUMA",33100,"Miami-Fort Lauderdale-West Palm Beach, FL",5861000
2029,1201106,Broward County (Central)--Plantation & Sunrise Cities PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",5861000
2030,1201105,"Broward County (Central)--Tamarac, Oakland Park & North Lauderdale Cities PUMA",33100,"Miami-Fort Lauderdale-West Palm Beach, FL",5861000
2031,1209911,Palm Beach County (West)--Glades & Western Communities PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",5861000
2032,1208605,Miami-Dade County--North Miami City (Southwest) & Golden Glades (West) PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",5861000
2033,1208617,"Miami-Dade County (East Central)--South Miami City, Westchester & Coral Terrace PUMA",33100,"Miami-Fort Lauderdale-West Palm Beach, FL",5861000
2034,1208622,Miami-Dade County (Southwest)--South Miami Heights PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",5861000
2035,1208621,"Miami-Dade County (Central)--The Hammocks (West), Richmond West (West) & Country Walk PUMA",33100,"Miami-Fort Lauderdale-West Palm Beach, FL",5861000
2036,1208619,Miami-Dade County (Central)--Kendale Lakes (Southwest) & Kendall West (South) PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",5861000
2012,1208607,Miami-Dade County (Northeast)--Hialeah City (North Central) PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",5861000
2021,1208603,Miami-Dade County (Northeast)--Greater North Miami Beach City (West) PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",5861000
2010,1208610,Miami-Dade County (Central)--Miami Springs City & Miami International Airport PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",5861000
1998,1208604,Miami-Dade County (Northeast)--Aventura City & Surfside Town PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",5861000
1987,1209902,Palm Beach County (Northeast)--Palm Beach Gardens & Riviera Beach Cities PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",5861000
2009,1208606,"Miami-Dade County (Northeast)--Opa-Locka City, West Little River & Westview PUMA",33100,"Miami-Fort Lauderdale-West Palm Beach, FL",5861000
1989,1208700,Miami-Dade (South/Outside Urban Development Boundary) & Monroe Counties PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",5861000
1990,1209906,Palm Beach County (East Central)--Greater Boynton Beach City (North) PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",5861000
1991,1209907,Palm Beach County (Southeast)--Greater Delray Beach City PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",5861000
1992,1209908,Palm Beach County (Southeast)--Boca Raton City & Highland Beach Town PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",5861000
1993,1201103,"Broward County--Deerfield, Pompano Beach (North) & Lighthouse Point Cities PUMA",33100,"Miami-Fort Lauderdale-West Palm Beach, FL",5861000
1994,1201104,Broward County--Pompano Beach (South) & Fort Lauderdale (Northeast) Cities PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",5861000
1995,1201108,Broward County (East Central)--Fort Lauderdale City (Central) PUMA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",5861000
