,PUMA_GEOID,PUMA_NAME,UAC_ID,UAC_NAME,UAC_POP
1834,4802512,Fort Worth City (North Central) & Haltom City (North)--Inside Loop I-820 PUMA,22042,"Dallas--Fort Worth--Arlington, TX",5431731
1833,4801906,Collin County (Northwest)--Frisco City (East) & Prosper Town PUMA,22042,"Dallas--Fort Worth--Arlington, TX",5431731
1832,4800900,"Hunt & Rockwall Counties--Rockwall, Greenville & Dallas (Far Northeast) Cities PUMA",22042,"Dallas--Fort Worth--Arlington, TX",5431731
1831,4801907,Collin County (East) PUMA,22042,"Dallas--Fort Worth--Arlington, TX",5431731
1830,4802006,Denton County (North & West)--Denton City (Outer) PUMA,22042,"Dallas--Fort Worth--Arlington, TX",5431731
1829,4801400,Kaufman County PUMA,22042,"Dallas--Fort Worth--Arlington, TX",5431731
1828,4802301,Dallas County (Northeast)--Rowlett & Garland (Northeast) Cities PUMA,22042,"Dallas--Fort Worth--Arlington, TX",5431731
1827,4801904,"Collin County (South Central)--Allen, Murphy, Plano (East) & Parker Cities PUMA",22042,"Dallas--Fort Worth--Arlington, TX",5431731
1826,4802003,Denton County (South Central)--Flower Mound Town & Highland Village City PUMA,22042,"Dallas--Fort Worth--Arlington, TX",5431731
1825,4802516,Tarrant County (Northwest)--Fort Worth (Northwest) & Saginaw Cities PUMA,22042,"Dallas--Fort Worth--Arlington, TX",5431731
1824,4802515,Tarrant County (West)--Fort Worth City (West) PUMA,22042,"Dallas--Fort Worth--Arlington, TX",5431731
1849,4802101,Ellis County PUMA,22042,"Dallas--Fort Worth--Arlington, TX",5431731
1868,4802305,Dallas (East) & Mesquite (West) Cities--South of I-30 & West of I-635 PUMA,22042,"Dallas--Fort Worth--Arlington, TX",5431731
1858,4802311,Dallas City (North)--South of I-635 & West of US-75 PUMA,22042,"Dallas--Fort Worth--Arlington, TX",5431731
1875,4802306,Dallas (Northeast) & Mesquite (North) Cities--North of I-30 & West of I-635 PUMA,22042,"Dallas--Fort Worth--Arlington, TX",5431731
1859,4802316,Dallas City (South Central)--North of I-20 & West of I-35E PUMA,22042,"Dallas--Fort Worth--Arlington, TX",5431731
1860,4802318,Dallas County (Southwest)--Cedar Hill & Duncanville Cities PUMA,22042,"Dallas--Fort Worth--Arlington, TX",5431731
1872,4802310,"Dallas (Far North), Carrollton (Southeast) Cities & Addison Town--North of I-635 PUMA",22042,"Dallas--Fort Worth--Arlington, TX",5431731
1871,4802503,Tarrant County (East)--Arlington (East) & Grand Prairie (West Central) Cities PUMA,22042,"Dallas--Fort Worth--Arlington, TX",5431731
1861,4802315,Dallas City (West Central)--East of Loop TX-12 & West of I-35E PUMA,22042,"Dallas--Fort Worth--Arlington, TX",5431731
1862,4802313,Dallas City (Downtown)--North of I-30 PUMA,22042,"Dallas--Fort Worth--Arlington, TX",5431731
1863,4802504,Tarrant County (Southeast)--Arlington (Southeast) & Grand Prairie (Southwest) Cities PUMA,22042,"Dallas--Fort Worth--Arlington, TX",5431731
1864,4802506,Tarrant County (South Central)--Fort Worth City (Southeast)--South of I-20 PUMA,22042,"Dallas--Fort Worth--Arlington, TX",5431731
1873,4802309,Dallas (Far North) & Richardson (Southwest) Cities PUMA,22042,"Dallas--Fort Worth--Arlington, TX",5431731
1856,4802302,Dallas County (Northeast)--Garland City (South) PUMA,22042,"Dallas--Fort Worth--Arlington, TX",5431731
1874,4802307,Dallas City (Northeast)--East of US-75 PUMA,22042,"Dallas--Fort Worth--Arlington, TX",5431731
1857,4802312,"Dallas (West Central), University Park Cities & Highland Park Town PUMA",22042,"Dallas--Fort Worth--Arlington, TX",5431731
1876,4802400,Parker County PUMA,22042,"Dallas--Fort Worth--Arlington, TX",5431731
1853,4802509,Fort Worth (Northeast) & Hurst (South) Cities--North of I-30 PUMA,22042,"Dallas--Fort Worth--Arlington, TX",5431731
1866,4802508,"Fort Worth City (East Central)--South of I-30, East of I-35W & Inside Loop I-820 PUMA",22042,"Dallas--Fort Worth--Arlington, TX",5431731
1869,4802317,Dallas County (South)--DeSoto & Lancaster Cities PUMA,22042,"Dallas--Fort Worth--Arlington, TX",5431731
1870,4802507,Tarrant County (East)--Arlington City (West)--South of I-30 & East of Loop I-820 PUMA,22042,"Dallas--Fort Worth--Arlington, TX",5431731
1877,4802004,"Denton County (East Central)--Frisco (West), The Colony & Little Elm Cities PUMA",22042,"Dallas--Fort Worth--Arlington, TX",5431731
1852,4802319,Dallas County (West)--Grand Prairie (Central) & Dallas (Southwest) Cities PUMA,22042,"Dallas--Fort Worth--Arlington, TX",5431731
1851,4802505,Tarrant County (Southeast)--Mansfield (North) & Arlington (Southwest) Cities PUMA,22042,"Dallas--Fort Worth--Arlington, TX",5431731
1854,4802502,Tarrant County (East)--Euless (South & West) & Arlington (North) Cities PUMA,22042,"Dallas--Fort Worth--Arlington, TX",5431731
1855,4802321,Dallas County (Northwest)--Irving (Central) & Dallas (Northwest) Cities PUMA,22042,"Dallas--Fort Worth--Arlington, TX",5431731
1865,4802513,Fort Worth City (South Central) & Edgecliff Village Town PUMA,22042,"Dallas--Fort Worth--Arlington, TX",5431731
1878,4801905,Collin County (Central)--McKinney City PUMA,22042,"Dallas--Fort Worth--Arlington, TX",5431731
3211,4804622,"Harris County (East)--Deer Park, La Porte (North) Cities & Channelview PUMA",40429,"Houston, TX",5296769
3219,4804638,Houston City (Southwest)--East of TX-6 & West of Beltway TX-8 PUMA,40429,"Houston, TX",5296769
3212,4804621,"Houston (Southeast), Pasadena (Southeast), La Porte (South) & Seabrook (East) Cities PUMA",40429,"Houston, TX",5296769
3213,4804702,Galveston County (Northwest)--League City & Friendswood City PUMA,40429,"Houston, TX",5296769
3214,4804605,Harris County (Southeast)--Pasadena City (North & Central)--Inside Beltway TX-8 PUMA,40429,"Houston, TX",5296769
3215,4804905,Fort Bend County (West & South) PUMA,40429,"Houston, TX",5296769
3216,4804627,Harris County (Far North)--Spring PUMA,40429,"Houston, TX",5296769
3217,4804626,"Harris County (North)--Houston City (North)--I-45, Between Beltway TX-8 & FM-1960 PUMA",40429,"Houston, TX",5296769
3218,4804604,Houston City (West Central)--South of I-10 & Inside Loop I-610 PUMA,40429,"Houston, TX",5296769
3180,4804618,Houston City (Southeast)--West of Pasadena City & Outside Loop I-610 PUMA,40429,"Houston, TX",5296769
3220,4804635,Houston City (West)--South of I-10 & West of TX-6 PUMA,40429,"Houston, TX",5296769
3221,4804636,Houston City (West)--East of TX-6 & West of Beltway TX-8 PUMA,40429,"Houston, TX",5296769
3222,4804633,Harris County (Northwest)--South of US-290 & West of TX-6 PUMA,40429,"Houston, TX",5296769
3223,4804628,Harris County (Northwest)--Jersey Village City--Between Beltway TX-8 & FM-1960 PUMA,40429,"Houston, TX",5296769
3224,4804612,Houston (West) & Spring Valley Village Cities--Between Loop I-610 & Beltway TX-8 PUMA,40429,"Houston, TX",5296769
3225,4804631,Harris County (Northwest)--North of US-290 & North of FM-1960 PUMA,40429,"Houston, TX",5296769
3226,4804611,Houston City (Northwest)--Between Loop I-610 & Beltway TX-8 PUMA,40429,"Houston, TX",5296769
3227,4804613,Houston (West) & Hunters Creek Village Cities--Between Loop I-610 & Beltway TX-8 PUMA,40429,"Houston, TX",5296769
3209,4804614,"Houston City (West)--Westpark Tollway, Between Loop I-610 & Beltway TX-8 PUMA",40429,"Houston, TX",5296769
3210,4804623,Harris County (East)--Baytown City PUMA,40429,"Houston, TX",5296769
3201,4804632,Harris County (Far Northwest)--Katy City (Northeast) PUMA,40429,"Houston, TX",5296769
3208,4804609,Houston City (North)--South of Aldine & Inside Beltway TX-8 PUMA,40429,"Houston, TX",5296769
3207,4804629,"Harris County (North)--North of FM-1960, West of I-45 & East of TX-249 PUMA",40429,"Houston, TX",5296769
3178,4804625,"Harris County (North)--Houston (North), Humble Cities & Atascocita PUMA",40429,"Houston, TX",5296769
3177,4804504,Houston-Galveston Area Council--Montgomery County (Southeast) PUMA,40429,"Houston, TX",5296769
3176,4804501,Houston-Galveston Area Council--Montgomery County (Northeast)--Conroe City (East) PUMA,40429,"Houston, TX",5296769
3181,4804619,Houston (Southeast) & South Houston Cities--Inside Beltway TX-8 PUMA,40429,"Houston, TX",5296769
3182,4804901,Fort Bend County (East)--Missouri City PUMA,40429,"Houston, TX",5296769
3183,4804902,Fort Bend County (Northeast)--Sugar Land & Stafford Cities PUMA,40429,"Houston, TX",5296769
3184,4804903,"Fort Bend County (Central)--Rosenberg City, Pecan Grove & New Territory PUMA",40429,"Houston, TX",5296769
3186,4804701,"Galveston County (Central, South & East)--Galveston, Texas City & La Marque Cities PUMA",40429,"Houston, TX",5296769
3187,4805000,Houston-Galveston Area Council (West) PUMA,40429,"Houston, TX",5296769
3188,4804624,Harris County (Northeast)--Houston City (Far Northeast) PUMA,40429,"Houston, TX",5296769
3189,4804606,"Houston (East), Galena Park, Jacinto Cities & Cloverleaf PUMA",40429,"Houston, TX",5296769
3190,4804620,Houston (Southeast) & Webster Cities PUMA,40429,"Houston, TX",5296769
3191,4804801,Houston-Galveston Area Council--Brazoria County (North)--Pearland City PUMA,40429,"Houston, TX",5296769
3192,4804617,Houston City (South)--Between Loop I-610 & Beltway TX-8 PUMA,40429,"Houston, TX",5296769
3193,4804802,Houston-Galveston Area Council--Brazoria County (Central)--Alvin City PUMA,40429,"Houston, TX",5296769
3194,4804502,Houston-Galveston Area Council--Montgomery County (West)--Conroe City (West) PUMA,40429,"Houston, TX",5296769
3195,4804607,Houston City (Northeast)--Between Loop I-610 & Beltway TX-8 PUMA,40429,"Houston, TX",5296769
3196,4804601,Houston City (North Central)--North of I-10 & Inside Loop I-610 PUMA,40429,"Houston, TX",5296769
3197,4804608,Houston City (North) & Aldine--Between Loop I-610 & Beltway TX-8 PUMA,40429,"Houston, TX",5296769
3198,4804603,"Houston City (South Central)--South of US-59, West of I-45 & Inside Loop I-610 PUMA",40429,"Houston, TX",5296769
3199,4804616,Houston City (Southwest)--Between Loop I-610 & Beltway TX-8 PUMA,40429,"Houston, TX",5296769
3200,4804904,"Fort Bend County (North)--Mission Bend (Southwest), Cinco Ranch & Four Corners PUMA",40429,"Houston, TX",5296769
3179,4804602,Houston City (East Central)--East of I-45 & Inside Loop I-610 PUMA,40429,"Houston, TX",5296769
3202,4804637,"Houston City (West)--Westpark Tollway, West of Beltway TX-8 PUMA",40429,"Houston, TX",5296769
3203,4804610,Houston City (North)--West of Aldine & Inside Beltway TX-8 PUMA,40429,"Houston, TX",5296769
3204,4804615,Houston (Southwest) & Bellaire (Southeast) Cities--Between Loop I-610 & Beltway TX-8 PUMA,40429,"Houston, TX",5296769
3205,4804634,Harris County (West)--Houston City (West)--North of US-90 & West of TX-6 PUMA,40429,"Houston, TX",5296769
3206,4804630,Harris County (Far North)--Tomball City & The Woodlands (Southwest) PUMA,40429,"Houston, TX",5296769
3185,4804400,Houston-Galveston Area Council--Liberty & Chambers Counties PUMA,40429,"Houston, TX",5296769
7860,5159307,Fairfax County (Northwest)--Reston (North) & Franklin Farm PUMA,92242,"Washington, DC--VA--MD",4850905
7861,5159305,"Fairfax County (North Central)--Vienna Town, Oakton & Fair Oaks (East) PUMA",92242,"Washington, DC--VA--MD",4850905
7817,2401006,"Montgomery County (East)--Fairland, Calverton, White Oak & Burtonsville PUMA",92242,"Washington, DC--VA--MD",4850905
7874,5159302,"Fairfax County (Southeast)--Woodlawn, Rose Hill & Mount Vernon PUMA",92242,"Washington, DC--VA--MD",4850905
7828,5110702,Loudoun County (East Central)--Ashburn (Southwest/Belmont Ridge) & Dulles Airport PUMA,92242,"Washington, DC--VA--MD",4850905
7829,5110701,Loudoun County (Northeast)--Sterling & Ashburn (Northeast/Ashburn Village) PUMA,92242,"Washington, DC--VA--MD",4850905
7830,5159308,Fairfax County (Northeast)--McLean & Idylwood PUMA,92242,"Washington, DC--VA--MD",4850905
7831,5101301,Arlington County (North) PUMA,92242,"Washington, DC--VA--MD",4850905
7832,5101302,Arlington County (South) PUMA,92242,"Washington, DC--VA--MD",4850905
7833,5151255,Alexandria City PUMA,92242,"Washington, DC--VA--MD",4850905
7835,5159304,Fairfax County (Southwest)--Centreville (Southeast) & Lorton PUMA,92242,"Washington, DC--VA--MD",4850905
7836,5151246,"Prince William County (Southeast)--Dale City, Lake Ridge & Woodbridge PUMA",92242,"Washington, DC--VA--MD",4850905
7837,5151115,George Washington Regional Commission (North) PUMA,92242,"Washington, DC--VA--MD",4850905
7847,5110703,Loudoun County (West & South)--Leesburg Town PUMA,92242,"Washington, DC--VA--MD",4850905
7838,5151087,Rappahannock-Rapidan Regional Commission PUMA,92242,"Washington, DC--VA--MD",4850905
7839,5151244,Prince William County (North & West)--Linton Hall & Gainesville PUMA,92242,"Washington, DC--VA--MD",4850905
7842,5159306,"Fairfax County (South Central)--Springfield (South), West Springfield & Franconia PUMA",92242,"Washington, DC--VA--MD",4850905
7843,5151245,"Manassas, Manassas Park Cities & Prince William County (Central)--Buckhall & Sudley PUMA",92242,"Washington, DC--VA--MD",4850905
7844,5159309,Fairfax County (West Central)--Centreville (North & West) & Chantilly (South & West) PUMA,92242,"Washington, DC--VA--MD",4850905
7845,5159301,"Fairfax County (East Central)--Annandale, West Falls Church & Bailey's Crossroads PUMA",92242,"Washington, DC--VA--MD",4850905
7826,5159303,Fairfax County (Central) & Fairfax City--Burke PUMA,92242,"Washington, DC--VA--MD",4850905
7796,1100101,District of Columbia (West) PUMA,92242,"Washington, DC--VA--MD",4850905
7797,1100102,District of Columbia (North) PUMA,92242,"Washington, DC--VA--MD",4850905
7798,1100103,District of Columbia (Northeast) PUMA,92242,"Washington, DC--VA--MD",4850905
7799,1100104,District of Columbia (East) PUMA,92242,"Washington, DC--VA--MD",4850905
7800,1100105,District of Columbia (Central) PUMA,92242,"Washington, DC--VA--MD",4850905
7801,2400301,Frederick County (Outside Greater Frederick City) PUMA,92242,"Washington, DC--VA--MD",4850905
7802,2400400,Carroll County PUMA,92242,"Washington, DC--VA--MD",4850905
7803,2401106,"Prince George's County (South)--Clinton, Fort Washington (South), Rosaryville & Croom PUMA",92242,"Washington, DC--VA--MD",4850905
7804,2401107,"Prince George's County (Southwest)--Oxon Hill, Hillcrest Heights & Temple Hills PUMA",92242,"Washington, DC--VA--MD",4850905
7805,2401104,"Prince George's County (Central)--Seat Pleasant City, Capitol Heights Town & Landover PUMA",92242,"Washington, DC--VA--MD",4850905
7806,2401103,Prince George's County (Northwest)--New Carrollton & Hyattsville (Southeast) Cities PUMA,92242,"Washington, DC--VA--MD",4850905
7807,2401101,Prince George's County (Northwest)--College Park City & Langley Park PUMA,92242,"Washington, DC--VA--MD",4850905
7808,2401007,Montgomery County (Southeast)--Takoma Park City & Silver Spring PUMA,92242,"Washington, DC--VA--MD",4850905
7809,2401004,"Montgomery County (South)--Bethesda, Potomac & North Bethesda PUMA",92242,"Washington, DC--VA--MD",4850905
7810,2401001,"Montgomery County (North & West)--Olney, Damascus, Clarksburg & Darnestown PUMA",92242,"Washington, DC--VA--MD",4850905
7811,2401005,"Montgomery County (East Central)--Wheaton, Aspen Hill & Glenmont PUMA",92242,"Washington, DC--VA--MD",4850905
7812,2401003,"Montgomery County (Central)--Rockville, Gaithersburg Cities & North Potomac PUMA",92242,"Washington, DC--VA--MD",4850905
7813,2401204,"Anne Arundel County (Southeast)--Annapolis City, Parole, Annapolis Neck & Edgewater PUMA",92242,"Washington, DC--VA--MD",4850905
7814,2401002,Montgomery County (West Central)--Germantown & Montgomery Village PUMA,92242,"Washington, DC--VA--MD",4850905
7815,2401105,"Prince George's County (East)--Bowie City, Kettering, Largo, Mitchellville & Lanham PUMA",92242,"Washington, DC--VA--MD",4850905
7816,2401102,"Prince George's County (North)--Laurel, Greenbelt (North & East) Cities & Beltsville PUMA",92242,"Washington, DC--VA--MD",4850905
304,1304002,Atlanta Regional Commission (Northeast)--Gwinnett County (North)--Sugar Hill City PUMA,03817,"Atlanta, GA",4746832
301,1304004,Atlanta Regional Commission (Northeast)--Gwinnett County (East) PUMA,03817,"Atlanta, GA",4746832
302,1306002,Atlanta Regional Commission (Southeast)--Henry County (North)--Stockbridge City PUMA,03817,"Atlanta, GA",4746832
303,1303005,Atlanta Regional Commission (Northwest)--Cobb County (Northeast) PUMA,03817,"Atlanta, GA",4746832
307,1301007,Atlanta Regional Commission (Central)--Fulton County (East)--Atlanta City (Southeast) PUMA,03817,"Atlanta, GA",4746832
305,1304003,Atlanta Regional Commission--Gwinnett County (Central)--Lawrenceville City PUMA,03817,"Atlanta, GA",4746832
306,1301008,Atlanta Regional Commission (Central)--DeKalb County (South) PUMA,03817,"Atlanta, GA",4746832
299,1302004,Atlanta Regional Commission--DeKalb County (North)--Dunwoody City PUMA,03817,"Atlanta, GA",4746832
308,1303001,Atlanta Regional Commission (Northwest)--Cobb County (Central)--Marietta City PUMA,03817,"Atlanta, GA",4746832
300,1301005,Atlanta Regional Commission (Central)--Fulton County (Northwest)--Roswell City PUMA,03817,"Atlanta, GA",4746832
291,1301004,Atlanta Regional Commission (Central)--Fulton County (South)--Union & Fairburn Cities PUMA,03817,"Atlanta, GA",4746832
298,1302003,Atlanta Regional Commission (Central)--DeKalb County (Northeast)--Tucker PUMA,03817,"Atlanta, GA",4746832
297,1304006,Atlanta Regional Commission (Northeast)--Gwinnett County (Southwest)--Lilburn City PUMA,03817,"Atlanta, GA",4746832
296,1304001,Atlanta Regional Commission (Northeast)--Gwinnett County (West Central)--Duluth City PUMA,03817,"Atlanta, GA",4746832
295,1303800,Northeast Georgia Regional Commission (Northwest)--Barrow & Jackson Counties PUMA,03817,"Atlanta, GA",4746832
294,1303400,Georgia Mountains Regional Commission (South Central)--Hall County PUMA,03817,"Atlanta, GA",4746832
293,1302900,Northwest Georgia Regional Commission (East Central)--Bartow County PUMA,03817,"Atlanta, GA",4746832
292,1304500,Northwest Georgia Regional Commission (Southeast)--Paulding County PUMA,03817,"Atlanta, GA",4746832
290,1302100,Three Rivers Regional Commission (North Central)--Coweta County PUMA,03817,"Atlanta, GA",4746832
289,1302300,Three Rivers Regional Commission (Northwest)--Carroll County PUMA,03817,"Atlanta, GA",4746832
309,1304005,Atlanta Regional Commission (Northeast)--Gwinnett County (South)--Snellville City PUMA,03817,"Atlanta, GA",4746832
310,1301006,Atlanta Regional Commission (Central)--Fulton County (Central)--Atlanta City (North) PUMA,03817,"Atlanta, GA",4746832
311,1301002,Atlanta Regional Commission (Central)--Fulton County (Northeast)--Johns Creek City PUMA,03817,"Atlanta, GA",4746832
322,1301003,Atlanta Regional Commission (Central)--Fulton County (Central)--Atlanta City (South) PUMA,03817,"Atlanta, GA",4746832
331,1304600,Atlanta Regional Commission--Fulton County (Central)--Atlanta City (Central) PUMA,03817,"Atlanta, GA",4746832
330,1306001,Atlanta Regional Commission (Southeast)--Henry County (South)--McDonough City PUMA,03817,"Atlanta, GA",4746832
312,1302001,Atlanta Regional Commission (Central)--DeKalb County (East Central)--Redan PUMA,03817,"Atlanta, GA",4746832
328,1303002,Atlanta Regional Commission--Cobb County (Northwest)--Kennesaw & Acworth Cities PUMA,03817,"Atlanta, GA",4746832
327,1303003,Atlanta Regional Commission (Northwest)--Cobb County (Southwest)--Powder Springs City PUMA,03817,"Atlanta, GA",4746832
326,1303004,Atlanta Regional Commission (Northwest)--Cobb County (Southeast)--Smyrna City PUMA,03817,"Atlanta, GA",4746832
325,1305002,Atlanta Regional Commission (South Central)--Clayton County (North)--Forest Park City PUMA,03817,"Atlanta, GA",4746832
324,1305001,Atlanta Regional Commission (South Central)--Clayton County (South) PUMA,03817,"Atlanta, GA",4746832
323,1303101,Atlanta Regional Commission--Cherokee County (Central)--Woodstock & Canton Cities PUMA,03817,"Atlanta, GA",4746832
329,1304300,Atlanta & Northeast Georgia Regional Commissions--Newton & Rockdale Counties PUMA,03817,"Atlanta, GA",4746832
321,1303200,Georgia Mountains Regional Commission (North & Northwest) PUMA,03817,"Atlanta, GA",4746832
316,1302400,Atlanta Regional Commission (South Central)--Fayette County PUMA,03817,"Atlanta, GA",4746832
320,1303900,"Northeast Georgia Regional Commission (Southwest)--Walton, Morgan & Jasper Counties PUMA",03817,"Atlanta, GA",4746832
313,1302002,Atlanta Regional Commission--DeKalb County--Decatur & Avondale Estates Cities PUMA,03817,"Atlanta, GA",4746832
315,1301900,Three Rivers Regional Commission (East) PUMA,03817,"Atlanta, GA",4746832
314,1301001,Atlanta Regional Commission (Central)--Fulton County (North)--Sandy Springs City PUMA,03817,"Atlanta, GA",4746832
317,1304400,Atlanta Regional Commission (Southwest)--Douglas County PUMA,03817,"Atlanta, GA",4746832
318,1303102,Atlanta Regional Commission--Cherokee County (Outside Woodstock & Canton Cities) PUMA,03817,"Atlanta, GA",4746832
319,1303300,Georgia Mountains Regional Commission (Southwest)--Forsyth County PUMA,03817,"Atlanta, GA",4746832
736,2501000,"Peabody City, Danvers, Reading, North Reading & Lynnfield Towns PUMA",09271,"Boston, MA--NH--RI",4311208
729,2504303,"Bristol County--Taunton City, Mansfield, Norton, Raynam, Dighton & Berkley Towns PUMA",09271,"Boston, MA--NH--RI",4311208
735,2500303,Worcester County (East Central) PUMA,09271,"Boston, MA--NH--RI",4311208
734,2502400,"Middlesex (Far Southwest), Norfolk (Northwest) & Worcester (Far East) Counties PUMA",09271,"Boston, MA--NH--RI",4311208
733,2504902,Plymouth County (Central) PUMA,09271,"Boston, MA--NH--RI",4311208
732,2500507,Middlesex County (East)--Somerville & Everett Cities PUMA,09271,"Boston, MA--NH--RI",4311208
731,2502800,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns PUMA",09271,"Boston, MA--NH--RI",4311208
730,2501400,Middlesex (West Central) & Worcester (East) Counties PUMA,09271,"Boston, MA--NH--RI",4311208
724,2500704,"Essex County (South)--Lynn City, Swampscott & Nahant Towns PUMA",09271,"Boston, MA--NH--RI",4311208
728,2503900,"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns PUMA",09271,"Boston, MA--NH--RI",4311208
727,2503603,Norfolk County (Northeast)--Quincy City & Milton Town PUMA,09271,"Boston, MA--NH--RI",4311208
726,2503302,"Boston City--Back Bay, Beacon Hill, Charlestown, East Boston, Central & South End PUMA",09271,"Boston, MA--NH--RI",4311208
725,2503306,"Suffolk County (North)--Revere, Chelsea & Winthrop Town Cities PUMA",09271,"Boston, MA--NH--RI",4311208
723,2501300,"Billerica, Andover, Tewksbury & Wilmington Towns PUMA",09271,"Boston, MA--NH--RI",4311208
722,2500502,Middlesex County (Far Northeast)--Lowell City PUMA,09271,"Boston, MA--NH--RI",4311208
738,2500506,Middlesex County (East)--Cambridge City PUMA,09271,"Boston, MA--NH--RI",4311208
784,2503500,Norfolk (Northeast) & Middlesex (Southeast) Counties (West of Boston City) PUMA,09271,"Boston, MA--NH--RI",4311208
737,2500508,Middlesex County (East)--Malden & Medford Cities PUMA,09271,"Boston, MA--NH--RI",4311208
783,2504000,"Plymouth & Norfolk Counties--Brockton City, Stoughton & Avon Towns PUMA",09271,"Boston, MA--NH--RI",4311208
739,2503304,Boston City--Mattapan & Roxbury PUMA,09271,"Boston, MA--NH--RI",4311208
827,2500504,"Middlesex County (South)--Framingham Town, Marlborough City & Natick Town PUMA",09271,"Boston, MA--NH--RI",4311208
837,2503601,Norfolk County (Southwest)--Greater Franklin Town City PUMA,09271,"Boston, MA--NH--RI",4311208
836,2504200,"Attleboro City, North Attleborough, Swansea, Seekonk, Rehoboth & Plainville Towns PUMA",09271,"Boston, MA--NH--RI",4311208
835,2504301,Bristol (Outside New Bedford City) & Plymouth (South) Counties PUMA,09271,"Boston, MA--NH--RI",4311208
834,2504903,"Plymouth County (East)--Plymouth, Marshfield, Scituate, Duxbury & Kingston Towns PUMA",09271,"Boston, MA--NH--RI",4311208
833,2503303,Boston City--Dorchester & South Boston PUMA,09271,"Boston, MA--NH--RI",4311208
832,2500703,"Essex County (East)--Salem, Beverly, Gloucester & Newburyport Cities PUMA",09271,"Boston, MA--NH--RI",4311208
831,2500702,Essex County (Central)--Amesbury Town City PUMA,09271,"Boston, MA--NH--RI",4311208
830,2500701,"Essex County (Northwest)--Lawrence, Haverhill & Methuen Town Cities PUMA",09271,"Boston, MA--NH--RI",4311208
829,2500501,Middlesex County (Outside Lowell City) PUMA,09271,"Boston, MA--NH--RI",4311208
828,2500400,"Worcester & Middlesex Counties (Outside Leominster, Fitchburg & Gardner Cities) PUMA",09271,"Boston, MA--NH--RI",4311208
826,2503400,Middlesex (Southeast) & Norfolk (Northeast) Counties--Newton City & Brookline Town PUMA,09271,"Boston, MA--NH--RI",4311208
839,3301000,Seacoast Region--Rockingham County (Southern)--Portsmouth City PUMA,09271,"Boston, MA--NH--RI",4311208
825,2500505,"Middlesex County--Watertown Town City, Arlington, Belmont & Winchester Towns PUMA",09271,"Boston, MA--NH--RI",4311208
824,2500503,"Middlesex County--Waltham City, Lexington, Burlington, Bedford & Lincoln Towns PUMA",09271,"Boston, MA--NH--RI",4311208
821,2503602,"Norfolk County (Central)--Randolph, Norwood, Dedham, Canton & Holbrook Towns PUMA",09271,"Boston, MA--NH--RI",4311208
820,2503305,"Boston City--Hyde Park, Jamaica Plain, Roslindale & West Roxbury PUMA",09271,"Boston, MA--NH--RI",4311208
819,2503301,"Boston City--Allston, Brighton & Fenway PUMA",09271,"Boston, MA--NH--RI",4311208
818,2504901,Plymouth & Bristol Counties (Outside Brockton City) PUMA,09271,"Boston, MA--NH--RI",4311208
838,2500304,Worcester County (South) PUMA,09271,"Boston, MA--NH--RI",4311208
840,3300900,Hillsborough County (Southeastern)--Greater Nashua City PUMA,09271,"Boston, MA--NH--RI",4311208
841,3300700,Outer Manchester City PUMA,09271,"Boston, MA--NH--RI",4311208
842,4400102,Northeast Rhode Island--Providence County--Pawtucket & Central Falls Cities PUMA,09271,"Boston, MA--NH--RI",4311208
5776,0400107,Maricopa County--Chandler City (South) PUMA,69184,"Phoenix--Mesa, AZ",3813429
5777,0400133,Maricopa County--Avondale (Central) & Litchfield Park (Central) Cities PUMA,69184,"Phoenix--Mesa, AZ",3813429
5778,0400112,"Maricopa County--Scottsdale (North), Phoenix (Far Northeast) Cities & Cave Creek PUMA",69184,"Phoenix--Mesa, AZ",3813429
5779,0400102,Maricopa County--Mesa City (North Central) PUMA,69184,"Phoenix--Mesa, AZ",3813429
5780,0400101,Maricopa County--Mesa City (East) PUMA,69184,"Phoenix--Mesa, AZ",3813429
5781,0400803,Pinal County (North)--Apache Junction City PUMA,69184,"Phoenix--Mesa, AZ",3813429
5786,0400124,Maricopa County--Glendale City (South) PUMA,69184,"Phoenix--Mesa, AZ",3813429
5783,0400108,Maricopa County--Tempe (South) & Chandler (Northwest) Cities PUMA,69184,"Phoenix--Mesa, AZ",3813429
5784,0400120,Phoenix City--Ahwatukee & South Mountain PUMA,69184,"Phoenix--Mesa, AZ",3813429
5785,0400121,Phoenix (Southwest) & Tolleson Cities PUMA,69184,"Phoenix--Mesa, AZ",3813429
5787,0400807,"Pinal County (West)--Maricopa, Casa Grande & Eloy (Southeast) Cities PUMA",69184,"Phoenix--Mesa, AZ",3813429
5788,0400134,Maricopa County (West) & Gila River Indian Community (Northwest) PUMA,69184,"Phoenix--Mesa, AZ",3813429
5789,0400805,"Pinal County (Central)--Florence Town, Eloy (Northeast) & Coolidge Cities PUMA",69184,"Phoenix--Mesa, AZ",3813429
5774,0400129,Phoenix (Far North) & Peoria (Northwest) Cities PUMA,69184,"Phoenix--Mesa, AZ",3813429
5775,0400111,Maricopa County (Northeast)--Scottsdale City (Southeast) & Fountain Hills Town PUMA,69184,"Phoenix--Mesa, AZ",3813429
5782,0400100,Maricopa County--Gilbert (South) & Queen Creek Towns PUMA,69184,"Phoenix--Mesa, AZ",3813429
