,PUMA_GEOID,PUMA_NAME,UAC_ID,UAC_NAME,UAC_POP
323,1703527,"Chicago City (Southwest)--Gage Park, Garfield Ridge & West Lawn PUMA",16264,"Chicago, IL--IN",8679933
324,1703419,Cook County (Northwest)--Elk Grove & Wheeling (Southwest) Townships PUMA,16264,"Chicago, IL--IN",8679933
325,1703520,"Chicago City (Northwest)--Portage Park, Dunning & Jefferson Park PUMA",16264,"Chicago, IL--IN",8679933
327,1703409,Cook County (West Central)--Lyons & Stickney Townships PUMA,16264,"Chicago, IL--IN",8679933
328,1703202,DuPage County (Central)--Milton Township PUMA,16264,"Chicago, IL--IN",8679933
329,1703204,DuPage County (Southeast)--Downers Grove Township PUMA,16264,"Chicago, IL--IN",8679933
330,1703203,DuPage County (South Central)--Lisle Township PUMA,16264,"Chicago, IL--IN",8679933
332,1703422,"Cook County (West)--Leyden, Norwood Park (South) Townships & Chicago City--O'Hare PUMA",16264,"Chicago, IL--IN",8679933
317,1703503,"Chicago City (North)--West Ridge, Lincoln Square & North Center PUMA",16264,"Chicago, IL--IN",8679933
333,1703407,"Cook County (West Central)--Proviso, Riverside & River Forest Townships PUMA",16264,"Chicago, IL--IN",8679933
334,1703205,DuPage County (East Central)--York Township PUMA,16264,"Chicago, IL--IN",8679933
335,1703421,Cook County (North)--Niles & Evanston Townships PUMA,16264,"Chicago, IL--IN",8679933
336,1703501,"Chicago City (North)--Edgewater, Uptown & Rogers Park PUMA",16264,"Chicago, IL--IN",8679933
337,1703502,Chicago City (North)--Lake View & Lincoln Park PUMA,16264,"Chicago, IL--IN",8679933
338,1703525,"Chicago City (Central)--Near North Side, Loop & Near South Side PUMA",16264,"Chicago, IL--IN",8679933
339,1703529,"Chicago City (South)--South Shore, Hyde Park, Woodlawn, Grand Boulevard & Douglas PUMA",16264,"Chicago, IL--IN",8679933
340,1703526,"Chicago City (Southwest)--Brighton Park, New City, Bridgeport & McKinley Park PUMA",16264,"Chicago, IL--IN",8679933
341,1800103,Lake County (Central) PUMA,16264,"Chicago, IL--IN",8679933
342,1800101,Lake County (Northwest)--Hammond & East Chicago Cities PUMA,16264,"Chicago, IL--IN",8679933
343,1800200,Porter County PUMA,16264,"Chicago, IL--IN",8679933
318,1703524,"Chicago City (West)--West Town, Near West Side & Lower West Side PUMA",16264,"Chicago, IL--IN",8679933
326,1703521,"Chicago City (West)--Austin, Belmont Cragin & Montclare PUMA",16264,"Chicago, IL--IN",8679933
316,1703308,"Lake County (Southwest)--Ela, Freemont, Wauconda & Cuba Townships PUMA",16264,"Chicago, IL--IN",8679933
303,1703415,Cook County (North)--Wheeling Township (North & East) PUMA,16264,"Chicago, IL--IN",8679933
292,1703107,"Will County (Northeast)--Frankfort, Homer & New Lenox (North) Townships PUMA",16264,"Chicago, IL--IN",8679933
293,1703007,"Kane County (East)--St. Charles, Batavia (Central) & Geneva (Central) Townships PUMA",16264,"Chicago, IL--IN",8679933
294,1703532,"Chicago City (South)--South Chicago, Pullman, West Pullman, East Side & South Deering PUMA",16264,"Chicago, IL--IN",8679933
315,1703008,Kane County (Northeast)--Elgin (North & Central) & Dundee Townships PUMA,16264,"Chicago, IL--IN",8679933
296,1703414,Cook County (South)--Bloom & Rich Townships PUMA,16264,"Chicago, IL--IN",8679933
297,1703412,Cook County (South Central)--Bremen & Orland (East) Townships PUMA,16264,"Chicago, IL--IN",8679933
298,1703005,Kane County (Southeast)--Aurora Township PUMA,16264,"Chicago, IL--IN",8679933
299,1703417,Cook County (Northwest)--Hanover & Schaumburg (Northwest) Townships PUMA,16264,"Chicago, IL--IN",8679933
300,1703309,"Lake County (East Central)--Warren, Libertyville (North & East) & Shields Townships PUMA",16264,"Chicago, IL--IN",8679933
301,1703310,"Lake County--Vernon, Moraine, West Deerfield & Libertyville (Southeast) Townships PUMA",16264,"Chicago, IL--IN",8679933
302,1703401,Cook County (Northwest)--Palatine & Barrington Townships PUMA,16264,"Chicago, IL--IN",8679933
295,1703413,Cook County (Southeast)--Thornton Township PUMA,16264,"Chicago, IL--IN",8679933
304,1703504,"Chicago City (Northwest)--Irving Park, Albany Park, Forest Glen & North Park PUMA",16264,"Chicago, IL--IN",8679933
310,1703208,"DuPage County (Northwest)--Bloomingdale (South), Wayne & Winfield (North) Townships PUMA",16264,"Chicago, IL--IN",8679933
305,1703522,"Chicago City (Northwest)--Logan Square, Avondale & Hermosa PUMA",16264,"Chicago, IL--IN",8679933
314,1703528,"Chicago City (South)--Chicago Lawn, Englewood/West Englewood & Greater Grand Crossing PUMA",16264,"Chicago, IL--IN",8679933
312,1703105,Will County (Northwest Central)--Plainfield & Lockport Townships PUMA,16264,"Chicago, IL--IN",8679933
311,1703420,"Cook County (North)--Maine, Norwood Park Townships & Chicago City--Edison Park PUMA",16264,"Chicago, IL--IN",8679933
313,1703106,Will County (Northwest)--DuPage & Wheatland Townships PUMA,16264,"Chicago, IL--IN",8679933
309,1703102,Will County (West Central)--Joliet & Troy Townships PUMA,16264,"Chicago, IL--IN",8679933
308,1703410,"Cook County (Southwest)--Orland (West & Central), Palos & Lemont Townships PUMA",16264,"Chicago, IL--IN",8679933
307,1703530,"Chicago City (South)--Ashburn, Washington Heights, Morgan Park & Beverly PUMA",16264,"Chicago, IL--IN",8679933
306,1703523,"Chicago City (West)--North & South Lawndale, Humboldt Park, East & West Garfield Park PUMA",16264,"Chicago, IL--IN",8679933
836,1208610,Miami-Dade County (Central)--Miami Springs City & Miami International Airport PUMA,56602,"Miami, FL",5796096
827,1201114,"Broward County (Southeast)--Miramar (East), Hallandale Beach & West Park Cities PUMA",56602,"Miami, FL",5796096
835,1208606,"Miami-Dade County (Northeast)--Opa-Locka City, West Little River & Westview PUMA",56602,"Miami, FL",5796096
834,1201102,Broward County (North Central)--Margate & Coconut Creek Cities PUMA,56602,"Miami, FL",5796096
833,1201107,Broward County (Central)--Lauderhill & Lauderdale Lakes Cities PUMA,56602,"Miami, FL",5796096
831,1209905,"Palm Beach County (East Central)--Lake Worth City, Lantana Town & Atlantis City PUMA",56602,"Miami, FL",5796096
830,1209903,Palm Beach County (East)--West Palm Beach City (Southeast) & Palm Beach Town PUMA,56602,"Miami, FL",5796096
829,1208612,Miami-Dade County (Northeast)--Miami Beach City & Miami Shores Village PUMA,56602,"Miami, FL",5796096
828,1208604,Miami-Dade County (Northeast)--Aventura City & Surfside Town PUMA,56602,"Miami, FL",5796096
822,1209908,Palm Beach County (Southeast)--Boca Raton City & Highland Beach Town PUMA,56602,"Miami, FL",5796096
826,1201113,Broward County (Southeast)--Hollywood (South) & Pembroke Pines (East) Cities PUMA,56602,"Miami, FL",5796096
825,1201108,Broward County (East Central)--Fort Lauderdale City (Central) PUMA,56602,"Miami, FL",5796096
824,1201104,Broward County--Pompano Beach (South) & Fort Lauderdale (Northeast) Cities PUMA,56602,"Miami, FL",5796096
823,1201103,"Broward County--Deerfield, Pompano Beach (North) & Lighthouse Point Cities PUMA",56602,"Miami, FL",5796096
821,1209907,Palm Beach County (Southeast)--Greater Delray Beach City PUMA,56602,"Miami, FL",5796096
820,1209906,Palm Beach County (East Central)--Greater Boynton Beach City (North) PUMA,56602,"Miami, FL",5796096
819,1209902,Palm Beach County (Northeast)--Palm Beach Gardens & Riviera Beach Cities PUMA,56602,"Miami, FL",5796096
838,1208607,Miami-Dade County (Northeast)--Hialeah City (North Central) PUMA,56602,"Miami, FL",5796096
837,1208609,Miami-Dade County (Northeast)--Hialeah City (South Central) PUMA,56602,"Miami, FL",5796096
832,1208616,"Miami-Dade County (East)--Coral Gables City, Pinecrest Village & Kendall (South) PUMA",56602,"Miami, FL",5796096
839,1208602,Miami-Dade County (North Central)--Miami Gardens City (North & West) PUMA,56602,"Miami, FL",5796096
848,1208613,Miami-Dade County (Northeast Central)--Miami City (Downtown) PUMA,56602,"Miami, FL",5796096
840,1209904,Palm Beach County (East)--Greenacres City (North) & Palm Springs Village (North) PUMA,56602,"Miami, FL",5796096
856,1208619,Miami-Dade County (Central)--Kendale Lakes (Southwest) & Kendall West (South) PUMA,56602,"Miami, FL",5796096
855,1208617,"Miami-Dade County (East Central)--South Miami City, Westchester & Coral Terrace PUMA",56602,"Miami, FL",5796096
854,1208605,Miami-Dade County--North Miami City (Southwest) & Golden Glades (West) PUMA,56602,"Miami, FL",5796096
852,1201106,Broward County (Central)--Plantation & Sunrise Cities PUMA,56602,"Miami, FL",5796096
851,1201111,"Broward County--Weston, Pembroke Pines (Northwest) Cities & Southwest Ranches Town PUMA",56602,"Miami, FL",5796096
850,1201112,Broward County (South Central)--Miramar (West) & Pembroke Pines (Southwest) Cities PUMA,56602,"Miami, FL",5796096
849,1208624,Miami-Dade County (South)--Homestead City (North) & Florida City (North) PUMA,56602,"Miami, FL",5796096
853,1201105,"Broward County (Central)--Tamarac, Oakland Park & North Lauderdale Cities PUMA",56602,"Miami, FL",5796096
847,1208611,Miami-Dade County (Northeast Central)--Miami City (North) PUMA,56602,"Miami, FL",5796096
845,1208618,Miami-Dade County (North Central)--Tamiami Trail Region (South)--Tamiami PUMA,56602,"Miami, FL",5796096
844,1201110,Broward County (Central)--Davie Town & Cooper City PUMA,56602,"Miami, FL",5796096
843,1208620,"Miami-Dade County (East Central)--Kendall (North), Sunset & Westwood Lakes PUMA",56602,"Miami, FL",5796096
842,1208615,Miami-Dade County (East Central)--Miami City (West) PUMA,56602,"Miami, FL",5796096
841,1209909,Palm Beach County (West of Boca Raton City) PUMA,56602,"Miami, FL",5796096
846,1208603,Miami-Dade County (Northeast)--Greater North Miami Beach City (West) PUMA,56602,"Miami, FL",5796096
1304,1000101,New Castle County (East Central)--Wilmington City PUMA,69076,"Philadelphia, PA--NJ--DE--MD",5499294
1308,3402001,Burlington County (North)--Burlington City PUMA,69076,"Philadelphia, PA--NJ--DE--MD",5499294
1307,3402002,Burlington County (West Central) PUMA,69076,"Philadelphia, PA--NJ--DE--MD",5499294
1306,3402104,Camden County (East Central)--Haddonfield Borough PUMA,69076,"Philadelphia, PA--NJ--DE--MD",5499294
1305,3402102,Camden County (Central)--Lindenwold & Collingswood Boroughs PUMA,69076,"Philadelphia, PA--NJ--DE--MD",5499294
1328,4203202,Philadelphia City (Near Northeast-West) PUMA,69076,"Philadelphia, PA--NJ--DE--MD",5499294
1303,1000103,New Castle County (West Central)--Newark City & Brookside PUMA,69076,"Philadelphia, PA--NJ--DE--MD",5499294
1326,4203105,"Montgomery County (Southeast)--Willow Grove, Horsham & Montgomeryville PUMA",69076,"Philadelphia, PA--NJ--DE--MD",5499294
1327,4203106,Montgomery County (South Central) PUMA,69076,"Philadelphia, PA--NJ--DE--MD",5499294
1329,4203204,Philadelphia City (North) PUMA,69076,"Philadelphia, PA--NJ--DE--MD",5499294
1310,3402201,Gloucester County (Northeast)--Woodbury City PUMA,69076,"Philadelphia, PA--NJ--DE--MD",5499294
1309,3402202,Gloucester County (South & West)--Glassboro Borough PUMA,69076,"Philadelphia, PA--NJ--DE--MD",5499294
1321,4203211,Philadelphia City (Southeast) PUMA,69076,"Philadelphia, PA--NJ--DE--MD",5499294
1311,3402101,Camden County (North)--Camden & Gloucester Cities PUMA,69076,"Philadelphia, PA--NJ--DE--MD",5499294
1312,4203207,Philadelphia City (Central) PUMA,69076,"Philadelphia, PA--NJ--DE--MD",5499294
1313,4203402,Chester County (East Central)--West Chester Borough PUMA,69076,"Philadelphia, PA--NJ--DE--MD",5499294
1314,4203208,Philadelphia City (West) PUMA,69076,"Philadelphia, PA--NJ--DE--MD",5499294
1325,4203104,Montgomery County (Central)--Norristown Borough PUMA,69076,"Philadelphia, PA--NJ--DE--MD",5499294
1324,4203304,Delaware County (West) PUMA,69076,"Philadelphia, PA--NJ--DE--MD",5499294
1323,4203303,Delaware County (Southeast)--Chester City PUMA,69076,"Philadelphia, PA--NJ--DE--MD",5499294
1322,4203210,Philadelphia City (Southwest) PUMA,69076,"Philadelphia, PA--NJ--DE--MD",5499294
1331,4203103,Montgomery County (Southwest)--King of Prussia & Ardmore (East) PUMA,69076,"Philadelphia, PA--NJ--DE--MD",5499294
1320,4203209,Philadelphia City (Center City) PUMA,69076,"Philadelphia, PA--NJ--DE--MD",5499294
1315,4203003,Bucks County (Southeast)--Levittown PUMA,69076,"Philadelphia, PA--NJ--DE--MD",5499294
1316,4203004,Bucks County (Southwest) PUMA,69076,"Philadelphia, PA--NJ--DE--MD",5499294
1317,4203201,Philadelphia City (Far Northeast) PUMA,69076,"Philadelphia, PA--NJ--DE--MD",5499294
1330,4203206,Philadelphia City (Northwest) PUMA,69076,"Philadelphia, PA--NJ--DE--MD",5499294
1318,4203203,Philadelphia City (Near Northeast-East) PUMA,69076,"Philadelphia, PA--NJ--DE--MD",5499294
1332,4203302,"Delaware County (East)--Yeadon, Darby, Lansdowne Boroughs & Drexel Hill PUMA",69076,"Philadelphia, PA--NJ--DE--MD",5499294
1319,4203205,Philadelphia City (East) PUMA,69076,"Philadelphia, PA--NJ--DE--MD",5499294
1333,4203301,Delaware County (North)--Broomall & Ardmore (West) PUMA,69076,"Philadelphia, PA--NJ--DE--MD",5499294
401,4802308,Dallas County (Northeast)--Garland (Northwest) & Richardson (East) Cities PUMA,22042,"Dallas--Fort Worth--Arlington, TX",5431731
407,4802509,Fort Worth (Northeast) & Hurst (South) Cities--North of I-30 PUMA,22042,"Dallas--Fort Worth--Arlington, TX",5431731
406,4802505,Tarrant County (Southeast)--Mansfield (North) & Arlington (Southwest) Cities PUMA,22042,"Dallas--Fort Worth--Arlington, TX",5431731
405,4802314,Dallas City (East Central)--South of I-30 & East of I-35E PUMA,22042,"Dallas--Fort Worth--Arlington, TX",5431731
404,4801903,Collin County (Southwest)--Plano City (Central) PUMA,22042,"Dallas--Fort Worth--Arlington, TX",5431731
403,4802001,Denton County (Far Southeast)--Carrollton (North) & Dallas (North) Cities PUMA,22042,"Dallas--Fort Worth--Arlington, TX",5431731
402,4802322,"Dallas County (Northwest)--Irving (North), Coppell & Carrollton (Southwest) Cities PUMA",22042,"Dallas--Fort Worth--Arlington, TX",5431731
399,4801902,Collin County (Southwest)--Plano City (West) PUMA,22042,"Dallas--Fort Worth--Arlington, TX",5431731
400,4801901,"Collin County (Southwest)--Dallas (North), Plano (South) & Richardson (North) Cities PUMA",22042,"Dallas--Fort Worth--Arlington, TX",5431731
398,4802501,"Tarrant County (Northeast)--Grapevine, Southlake & Colleyville Cities PUMA",22042,"Dallas--Fort Worth--Arlington, TX",5431731
397,4802510,Tarrant County (North)--North Richland Hills (North) & Keller Cities PUMA,22042,"Dallas--Fort Worth--Arlington, TX",5431731
396,4802511,Fort Worth City (North)--East of I-35W & West of US-377 PUMA,22042,"Dallas--Fort Worth--Arlington, TX",5431731
395,4802512,Fort Worth City (North Central) & Haltom City (North)--Inside Loop I-820 PUMA,22042,"Dallas--Fort Worth--Arlington, TX",5431731
394,4802301,Dallas County (Northeast)--Rowlett & Garland (Northeast) Cities PUMA,22042,"Dallas--Fort Worth--Arlington, TX",5431731
393,4801904,"Collin County (South Central)--Allen, Murphy, Plano (East) & Parker Cities PUMA",22042,"Dallas--Fort Worth--Arlington, TX",5431731
408,4802502,Tarrant County (East)--Euless (South & West) & Arlington (North) Cities PUMA,22042,"Dallas--Fort Worth--Arlington, TX",5431731
409,4802321,Dallas County (Northwest)--Irving (Central) & Dallas (Northwest) Cities PUMA,22042,"Dallas--Fort Worth--Arlington, TX",5431731
410,4802302,Dallas County (Northeast)--Garland City (South) PUMA,22042,"Dallas--Fort Worth--Arlington, TX",5431731
411,4802312,"Dallas (West Central), University Park Cities & Highland Park Town PUMA",22042,"Dallas--Fort Worth--Arlington, TX",5431731
416,4802504,Tarrant County (Southeast)--Arlington (Southeast) & Grand Prairie (Southwest) Cities PUMA,22042,"Dallas--Fort Worth--Arlington, TX",5431731
415,4802313,Dallas City (Downtown)--North of I-30 PUMA,22042,"Dallas--Fort Worth--Arlington, TX",5431731
413,4802316,Dallas City (South Central)--North of I-20 & West of I-35E PUMA,22042,"Dallas--Fort Worth--Arlington, TX",5431731
418,4802508,"Fort Worth City (East Central)--South of I-30, East of I-35W & Inside Loop I-820 PUMA",22042,"Dallas--Fort Worth--Arlington, TX",5431731
419,4802320,Dallas County (West)--Irving (South) & Grand Prairie (North) Cities PUMA,22042,"Dallas--Fort Worth--Arlington, TX",5431731
420,4802305,Dallas (East) & Mesquite (West) Cities--South of I-30 & West of I-635 PUMA,22042,"Dallas--Fort Worth--Arlington, TX",5431731
421,4802317,Dallas County (South)--DeSoto & Lancaster Cities PUMA,22042,"Dallas--Fort Worth--Arlington, TX",5431731
422,4802507,Tarrant County (East)--Arlington City (West)--South of I-30 & East of Loop I-820 PUMA,22042,"Dallas--Fort Worth--Arlington, TX",5431731
423,4802503,Tarrant County (East)--Arlington (East) & Grand Prairie (West Central) Cities PUMA,22042,"Dallas--Fort Worth--Arlington, TX",5431731
424,4802310,"Dallas (Far North), Carrollton (Southeast) Cities & Addison Town--North of I-635 PUMA",22042,"Dallas--Fort Worth--Arlington, TX",5431731
425,4802309,Dallas (Far North) & Richardson (Southwest) Cities PUMA,22042,"Dallas--Fort Worth--Arlington, TX",5431731
426,4802307,Dallas City (Northeast)--East of US-75 PUMA,22042,"Dallas--Fort Worth--Arlington, TX",5431731
427,4802306,Dallas (Northeast) & Mesquite (North) Cities--North of I-30 & West of I-635 PUMA,22042,"Dallas--Fort Worth--Arlington, TX",5431731
428,4802004,"Denton County (East Central)--Frisco (West), The Colony & Little Elm Cities PUMA",22042,"Dallas--Fort Worth--Arlington, TX",5431731
412,4802311,Dallas City (North)--South of I-635 & West of US-75 PUMA,22042,"Dallas--Fort Worth--Arlington, TX",5431731
417,4802513,Fort Worth City (South Central) & Edgecliff Village Town PUMA,22042,"Dallas--Fort Worth--Arlington, TX",5431731
414,4802315,Dallas City (West Central)--East of Loop TX-12 & West of I-35E PUMA,22042,"Dallas--Fort Worth--Arlington, TX",5431731
596,4804625,"Harris County (North)--Houston (North), Humble Cities & Atascocita PUMA",40429,"Houston, TX",5296769
624,4804626,"Harris County (North)--Houston City (North)--I-45, Between Beltway TX-8 & FM-1960 PUMA",40429,"Houston, TX",5296769
617,4804609,Houston City (North)--South of Aldine & Inside Beltway TX-8 PUMA,40429,"Houston, TX",5296769
618,4804614,"Houston City (West)--Westpark Tollway, Between Loop I-610 & Beltway TX-8 PUMA",40429,"Houston, TX",5296769
619,4804623,Harris County (East)--Baytown City PUMA,40429,"Houston, TX",5296769
620,4804702,Galveston County (Northwest)--League City & Friendswood City PUMA,40429,"Houston, TX",5296769
621,4804605,Harris County (Southeast)--Pasadena City (North & Central)--Inside Beltway TX-8 PUMA,40429,"Houston, TX",5296769
622,4804905,Fort Bend County (West & South) PUMA,40429,"Houston, TX",5296769
623,4804627,Harris County (Far North)--Spring PUMA,40429,"Houston, TX",5296769
625,4804604,Houston City (West Central)--South of I-10 & Inside Loop I-610 PUMA,40429,"Houston, TX",5296769
615,4804634,Harris County (West)--Houston City (West)--North of US-90 & West of TX-6 PUMA,40429,"Houston, TX",5296769
626,4804638,Houston City (Southwest)--East of TX-6 & West of Beltway TX-8 PUMA,40429,"Houston, TX",5296769
627,4804633,Harris County (Northwest)--South of US-290 & West of TX-6 PUMA,40429,"Houston, TX",5296769
628,4804628,Harris County (Northwest)--Jersey Village City--Between Beltway TX-8 & FM-1960 PUMA,40429,"Houston, TX",5296769
630,4804631,Harris County (Northwest)--North of US-290 & North of FM-1960 PUMA,40429,"Houston, TX",5296769
631,4804611,Houston City (Northwest)--Between Loop I-610 & Beltway TX-8 PUMA,40429,"Houston, TX",5296769
632,4804613,Houston (West) & Hunters Creek Village Cities--Between Loop I-610 & Beltway TX-8 PUMA,40429,"Houston, TX",5296769
595,4804504,Houston-Galveston Area Council--Montgomery County (Southeast) PUMA,40429,"Houston, TX",5296769
616,4804629,"Harris County (North)--North of FM-1960, West of I-45 & East of TX-249 PUMA",40429,"Houston, TX",5296769
629,4804612,Houston (West) & Spring Valley Village Cities--Between Loop I-610 & Beltway TX-8 PUMA,40429,"Houston, TX",5296769
614,4804615,Houston (Southwest) & Bellaire (Southeast) Cities--Between Loop I-610 & Beltway TX-8 PUMA,40429,"Houston, TX",5296769
604,4804801,Houston-Galveston Area Council--Brazoria County (North)--Pearland City PUMA,40429,"Houston, TX",5296769
613,4804610,Houston City (North)--West of Aldine & Inside Beltway TX-8 PUMA,40429,"Houston, TX",5296769
598,4804618,Houston City (Southeast)--West of Pasadena City & Outside Loop I-610 PUMA,40429,"Houston, TX",5296769
599,4804619,Houston (Southeast) & South Houston Cities--Inside Beltway TX-8 PUMA,40429,"Houston, TX",5296769
600,4804901,Fort Bend County (East)--Missouri City PUMA,40429,"Houston, TX",5296769
601,4804902,Fort Bend County (Northeast)--Sugar Land & Stafford Cities PUMA,40429,"Houston, TX",5296769
602,4804624,Harris County (Northeast)--Houston City (Far Northeast) PUMA,40429,"Houston, TX",5296769
603,4804606,"Houston (East), Galena Park, Jacinto Cities & Cloverleaf PUMA",40429,"Houston, TX",5296769
597,4804602,Houston City (East Central)--East of I-45 & Inside Loop I-610 PUMA,40429,"Houston, TX",5296769
605,4804617,Houston City (South)--Between Loop I-610 & Beltway TX-8 PUMA,40429,"Houston, TX",5296769
609,4804603,"Houston City (South Central)--South of US-59, West of I-45 & Inside Loop I-610 PUMA",40429,"Houston, TX",5296769
606,4804607,Houston City (Northeast)--Between Loop I-610 & Beltway TX-8 PUMA,40429,"Houston, TX",5296769
612,4804637,"Houston City (West)--Westpark Tollway, West of Beltway TX-8 PUMA",40429,"Houston, TX",5296769
610,4804616,Houston City (Southwest)--Between Loop I-610 & Beltway TX-8 PUMA,40429,"Houston, TX",5296769
611,4804904,"Fort Bend County (North)--Mission Bend (Southwest), Cinco Ranch & Four Corners PUMA",40429,"Houston, TX",5296769
608,4804608,Houston City (North) & Aldine--Between Loop I-610 & Beltway TX-8 PUMA,40429,"Houston, TX",5296769
607,4804601,Houston City (North Central)--North of I-10 & Inside Loop I-610 PUMA,40429,"Houston, TX",5296769
1848,5159305,"Fairfax County (North Central)--Vienna Town, Oakton & Fair Oaks (East) PUMA",92242,"Washington, DC--VA--MD",4850905
1849,5159306,"Fairfax County (South Central)--Springfield (South), West Springfield & Franconia PUMA",92242,"Washington, DC--VA--MD",4850905
1850,5151245,"Manassas, Manassas Park Cities & Prince William County (Central)--Buckhall & Sudley PUMA",92242,"Washington, DC--VA--MD",4850905
1851,5159309,Fairfax County (West Central)--Centreville (North & West) & Chantilly (South & West) PUMA,92242,"Washington, DC--VA--MD",4850905
1825,2401001,"Montgomery County (North & West)--Olney, Damascus, Clarksburg & Darnestown PUMA",92242,"Washington, DC--VA--MD",4850905
1852,5159301,"Fairfax County (East Central)--Annandale, West Falls Church & Bailey's Crossroads PUMA",92242,"Washington, DC--VA--MD",4850905
1847,5159307,Fairfax County (Northwest)--Reston (North) & Franklin Farm PUMA,92242,"Washington, DC--VA--MD",4850905
1853,5159303,Fairfax County (Central) & Fairfax City--Burke PUMA,92242,"Washington, DC--VA--MD",4850905
1854,5110702,Loudoun County (East Central)--Ashburn (Southwest/Belmont Ridge) & Dulles Airport PUMA,92242,"Washington, DC--VA--MD",4850905
1855,5110701,Loudoun County (Northeast)--Sterling & Ashburn (Northeast/Ashburn Village) PUMA,92242,"Washington, DC--VA--MD",4850905
1856,5101301,Arlington County (North) PUMA,92242,"Washington, DC--VA--MD",4850905
1857,5101302,Arlington County (South) PUMA,92242,"Washington, DC--VA--MD",4850905
1858,5151255,Alexandria City PUMA,92242,"Washington, DC--VA--MD",4850905
1859,5159302,"Fairfax County (Southeast)--Woodlawn, Rose Hill & Mount Vernon PUMA",92242,"Washington, DC--VA--MD",4850905
1860,5151246,"Prince William County (Southeast)--Dale City, Lake Ridge & Woodbridge PUMA",92242,"Washington, DC--VA--MD",4850905
1861,5151244,Prince William County (North & West)--Linton Hall & Gainesville PUMA,92242,"Washington, DC--VA--MD",4850905
1815,1100103,District of Columbia (Northeast) PUMA,92242,"Washington, DC--VA--MD",4850905
1813,1100101,District of Columbia (West) PUMA,92242,"Washington, DC--VA--MD",4850905
1827,2401003,"Montgomery County (Central)--Rockville, Gaithersburg Cities & North Potomac PUMA",92242,"Washington, DC--VA--MD",4850905
1828,2401002,Montgomery County (West Central)--Germantown & Montgomery Village PUMA,92242,"Washington, DC--VA--MD",4850905
1824,2401004,"Montgomery County (South)--Bethesda, Potomac & North Bethesda PUMA",92242,"Washington, DC--VA--MD",4850905
1823,2401007,Montgomery County (Southeast)--Takoma Park City & Silver Spring PUMA,92242,"Washington, DC--VA--MD",4850905
1822,2401101,Prince George's County (Northwest)--College Park City & Langley Park PUMA,92242,"Washington, DC--VA--MD",4850905
1821,2401103,Prince George's County (Northwest)--New Carrollton & Hyattsville (Southeast) Cities PUMA,92242,"Washington, DC--VA--MD",4850905
1820,2401104,"Prince George's County (Central)--Seat Pleasant City, Capitol Heights Town & Landover PUMA",92242,"Washington, DC--VA--MD",4850905
1819,2401107,"Prince George's County (Southwest)--Oxon Hill, Hillcrest Heights & Temple Hills PUMA",92242,"Washington, DC--VA--MD",4850905
1818,2401106,"Prince George's County (South)--Clinton, Fort Washington (South), Rosaryville & Croom PUMA",92242,"Washington, DC--VA--MD",4850905
1817,1100105,District of Columbia (Central) PUMA,92242,"Washington, DC--VA--MD",4850905
1816,1100104,District of Columbia (East) PUMA,92242,"Washington, DC--VA--MD",4850905
1814,1100102,District of Columbia (North) PUMA,92242,"Washington, DC--VA--MD",4850905
1829,2401105,"Prince George's County (East)--Bowie City, Kettering, Largo, Mitchellville & Lanham PUMA",92242,"Washington, DC--VA--MD",4850905
1830,2401006,"Montgomery County (East)--Fairland, Calverton, White Oak & Burtonsville PUMA",92242,"Washington, DC--VA--MD",4850905
1826,2401005,"Montgomery County (East Central)--Wheaton, Aspen Hill & Glenmont PUMA",92242,"Washington, DC--VA--MD",4850905
60,1303101,Atlanta Regional Commission--Cherokee County (Central)--Woodstock & Canton Cities PUMA,03817,"Atlanta, GA",4746832
54,1302002,Atlanta Regional Commission--DeKalb County--Decatur & Avondale Estates Cities PUMA,03817,"Atlanta, GA",4746832
55,1301001,Atlanta Regional Commission (Central)--Fulton County (North)--Sandy Springs City PUMA,03817,"Atlanta, GA",4746832
56,1304400,Atlanta Regional Commission (Southwest)--Douglas County PUMA,03817,"Atlanta, GA",4746832
57,1303102,Atlanta Regional Commission--Cherokee County (Outside Woodstock & Canton Cities) PUMA,03817,"Atlanta, GA",4746832
58,1303300,Georgia Mountains Regional Commission (Southwest)--Forsyth County PUMA,03817,"Atlanta, GA",4746832
59,1301003,Atlanta Regional Commission (Central)--Fulton County (Central)--Atlanta City (South) PUMA,03817,"Atlanta, GA",4746832
61,1305001,Atlanta Regional Commission (South Central)--Clayton County (South) PUMA,03817,"Atlanta, GA",4746832
46,1304003,Atlanta Regional Commission--Gwinnett County (Central)--Lawrenceville City PUMA,03817,"Atlanta, GA",4746832
62,1305002,Atlanta Regional Commission (South Central)--Clayton County (North)--Forest Park City PUMA,03817,"Atlanta, GA",4746832
63,1303004,Atlanta Regional Commission (Northwest)--Cobb County (Southeast)--Smyrna City PUMA,03817,"Atlanta, GA",4746832
64,1303003,Atlanta Regional Commission (Northwest)--Cobb County (Southwest)--Powder Springs City PUMA,03817,"Atlanta, GA",4746832
65,1303002,Atlanta Regional Commission--Cobb County (Northwest)--Kennesaw & Acworth Cities PUMA,03817,"Atlanta, GA",4746832
66,1304300,Atlanta & Northeast Georgia Regional Commissions--Newton & Rockdale Counties PUMA,03817,"Atlanta, GA",4746832
67,1306001,Atlanta Regional Commission (Southeast)--Henry County (South)--McDonough City PUMA,03817,"Atlanta, GA",4746832
